index,sim,saf,sat,ewt,ist,wit,n_occ,x,y,T
326,109,0.393132184,23.89,14.17,14.587,13.337,3,6.9225,3.425,17.3463627
327,109,0.393132184,23.89,14.17,14.587,13.337,3,20.7675,3.425,17.32372164
328,110,0.393132184,23.89,14.17,14.587,11.114,3,9.23,1.575,17.31630506
329,110,0.393132184,23.89,14.17,14.587,11.114,3,6.9225,3.425,17.24148631
330,110,0.393132184,23.89,14.17,14.587,11.114,3,20.7675,3.425,17.23978124
331,111,0.393132184,23.89,14.17,14.587,10.281,3,9.23,1.575,17.2660104
332,111,0.393132184,23.89,14.17,14.587,10.281,3,6.9225,3.425,17.2051297
333,111,0.393132184,23.89,14.17,14.587,10.281,3,20.7675,3.425,17.20997736
334,112,0.393132184,23.89,14.17,15.142,13.337,3,9.23,1.575,17.80804796
335,112,0.393132184,23.89,14.17,15.142,13.337,3,6.9225,3.425,17.69705715
336,112,0.393132184,23.89,14.17,15.142,13.337,3,20.7675,3.425,17.69909912
337,113,0.393132184,23.89,14.17,15.142,11.114,3,9.23,1.575,17.65741249
338,113,0.393132184,23.89,14.17,15.142,11.114,3,6.9225,3.425,17.64216649
339,113,0.393132184,23.89,14.17,15.142,11.114,3,20.7675,3.425,17.63276458
340,114,0.393132184,23.89,14.17,15.142,10.281,3,9.23,1.575,17.61309684
341,114,0.393132184,23.89,14.17,15.142,10.281,3,6.9225,3.425,17.60656112
342,114,0.393132184,23.89,14.17,15.142,10.281,3,20.7675,3.425,17.63166356
343,115,0.393132184,23.89,15.56,15.977,13.337,3,9.23,1.575,18.54936184
344,115,0.393132184,23.89,15.56,15.977,13.337,3,6.9225,3.425,18.3831154
345,115,0.393132184,23.89,15.56,15.977,13.337,3,20.7675,3.425,18.46147781
346,116,0.393132184,23.89,15.56,15.977,11.114,3,9.23,1.575,18.46428194
347,116,0.393132184,23.89,15.56,15.977,11.114,3,6.9225,3.425,18.24544099
348,116,0.393132184,23.89,15.56,15.977,11.114,3,20.7675,3.425,18.33021123
349,117,0.393132184,23.89,15.56,15.977,10.281,3,9.23,1.575,18.41863287
350,117,0.393132184,23.89,15.56,15.977,10.281,3,6.9225,3.425,18.21259335
351,117,0.393132184,23.89,15.56,15.977,10.281,3,20.7675,3.425,18.27777625
352,118,0.393132184,23.89,15.56,16.532,13.337,3,9.23,1.575,18.93092841
353,118,0.393132184,23.89,15.56,16.532,13.337,3,6.9225,3.425,18.74856572
354,118,0.393132184,23.89,15.56,16.532,13.337,3,20.7675,3.425,18.80129532
355,119,0.393132184,23.89,15.56,16.532,11.114,3,9.23,1.575,18.79459048
356,119,0.393132184,23.89,15.56,16.532,11.114,3,6.9225,3.425,18.64446237
357,119,0.393132184,23.89,15.56,16.532,11.114,3,20.7675,3.425,18.70366188
358,120,0.393132184,23.89,15.56,16.532,10.281,3,9.23,1.575,18.79344077
359,120,0.393132184,23.89,15.56,16.532,10.281,3,6.9225,3.425,18.60826335
360,120,0.393132184,23.89,15.56,16.532,10.281,3,20.7675,3.425,18.68856101
361,121,0.393132184,23.89,18.33,18.747,13.337,3,9.23,1.575,20.84093036
362,121,0.393132184,23.89,18.33,18.747,13.337,3,6.9225,3.425,20.44576235
363,121,0.393132184,23.89,18.33,18.747,13.337,3,20.7675,3.425,20.41367507
364,122,0.393132184,23.89,18.33,18.747,11.114,3,9.23,1.575,20.79633245
365,122,0.393132184,23.89,18.33,18.747,11.114,3,6.9225,3.425,20.30056094
366,122,0.393132184,23.89,18.33,18.747,11.114,3,20.7675,3.425,20.19610643
367,123,0.393132184,23.89,18.33,18.747,10.281,3,9.23,1.575,20.79160649
368,123,0.393132184,23.89,18.33,18.747,10.281,3,6.9225,3.425,20.25407805
369,123,0.393132184,23.89,18.33,18.747,10.281,3,20.7675,3.425,20.19201969
370,124,0.393132184,23.89,18.33,19.302,13.337,3,9.23,1.575,21.19994951
371,124,0.393132184,23.89,18.33,19.302,13.337,3,6.9225,3.425,20.80124609
372,124,0.393132184,23.89,18.33,19.302,13.337,3,20.7675,3.425,20.74351528
373,125,0.393132184,23.89,18.33,19.302,11.114,3,9.23,1.575,21.13671221
374,125,0.393132184,23.89,18.33,19.302,11.114,3,6.9225,3.425,20.63937804
375,125,0.393132184,23.89,18.33,19.302,11.114,3,20.7675,3.425,20.52901039
376,126,0.393132184,23.89,18.33,19.302,10.281,3,9.23,1.575,21.1189503
377,126,0.393132184,23.89,18.33,19.302,10.281,3,6.9225,3.425,20.59393995
378,126,0.393132184,23.89,18.33,19.302,10.281,3,20.7675,3.425,20.46130842
379,127,0.393132184,29.44,14.17,14.587,14.727,3,9.23,1.575,18.05221325
380,127,0.393132184,29.44,14.17,14.587,14.727,3,6.9225,3.425,18.04875989
381,127,0.393132184,29.44,14.17,14.587,14.727,3,20.7675,3.425,18.08213285
382,128,0.393132184,29.44,14.17,14.587,12.504,3,9.23,1.575,18.08830759
383,128,0.393132184,29.44,14.17,14.587,12.504,3,6.9225,3.425,17.95050454
384,128,0.393132184,29.44,14.17,14.587,12.504,3,20.7675,3.425,18.13906329
385,129,0.393132184,29.44,14.17,14.587,11.671,3,9.23,1.575,18.07437235
386,129,0.393132184,29.44,14.17,14.587,11.671,3,6.9225,3.425,17.92188675
387,129,0.393132184,29.44,14.17,14.587,11.671,3,20.7675,3.425,18.1192027
388,130,0.393132184,29.44,14.17,15.142,14.727,3,9.23,1.575,18.57499046
389,130,0.393132184,29.44,14.17,15.142,14.727,3,6.9225,3.425,18.38688868
390,130,0.393132184,29.44,14.17,15.142,14.727,3,20.7675,3.425,18.58417346
391,131,0.393132184,29.44,14.17,15.142,12.504,3,9.23,1.575,18.46980685
392,131,0.393132184,29.44,14.17,15.142,12.504,3,6.9225,3.425,18.33850902
393,131,0.393132184,29.44,14.17,15.142,12.504,3,20.7675,3.425,18.55070204
394,132,0.393132184,29.44,14.17,15.142,11.671,3,9.23,1.575,18.45214097
395,132,0.393132184,29.44,14.17,15.142,11.671,3,6.9225,3.425,18.31947556
396,132,0.393132184,29.44,14.17,15.142,11.671,3,20.7675,3.425,18.54875291
397,133,0.393132184,29.44,15.56,15.977,14.727,3,9.23,1.575,19.31433151
398,133,0.393132184,29.44,15.56,15.977,14.727,3,6.9225,3.425,19.18881878
399,133,0.393132184,29.44,15.56,15.977,14.727,3,20.7675,3.425,19.32131269
400,134,0.393132184,29.44,15.56,15.977,12.504,3,9.23,1.575,19.20741919
401,134,0.393132184,29.44,15.56,15.977,12.504,3,6.9225,3.425,19.11576051
402,134,0.393132184,29.44,15.56,15.977,12.504,3,20.7675,3.425,19.27576538
403,135,0.393132184,29.44,15.56,15.977,11.671,3,9.23,1.575,19.18286895
404,135,0.393132184,29.44,15.56,15.977,11.671,3,6.9225,3.425,19.1104715
405,135,0.393132184,29.44,15.56,15.977,11.671,3,20.7675,3.425,19.26198171
406,136,0.393132184,29.44,15.56,16.532,14.727,3,9.23,1.575,19.65673256
407,136,0.393132184,29.44,15.56,16.532,14.727,3,6.9225,3.425,19.62852851
408,136,0.393132184,29.44,15.56,16.532,14.727,3,20.7675,3.425,19.72859417
409,137,0.393132184,29.44,15.56,16.532,12.504,3,9.23,1.575,19.60142506
410,137,0.393132184,29.44,15.56,16.532,12.504,3,6.9225,3.425,19.53069295
411,137,0.393132184,29.44,15.56,16.532,12.504,3,20.7675,3.425,19.68757236
412,138,0.393132184,29.44,15.56,16.532,11.671,3,9.23,1.575,19.58700435
413,138,0.393132184,29.44,15.56,16.532,11.671,3,6.9225,3.425,19.50253481
414,138,0.393132184,29.44,15.56,16.532,11.671,3,20.7675,3.425,19.66638149
415,139,0.393132184,29.44,18.33,18.747,14.727,3,9.23,1.575,21.51387492
416,139,0.393132184,29.44,18.33,18.747,14.727,3,6.9225,3.425,21.47556596
417,139,0.393132184,29.44,18.33,18.747,14.727,3,20.7675,3.425,21.51514834
418,140,0.393132184,29.44,18.33,18.747,12.504,3,9.23,1.575,21.47388849
419,140,0.393132184,29.44,18.33,18.747,12.504,3,6.9225,3.425,21.40070152
420,140,0.393132184,29.44,18.33,18.747,12.504,3,20.7675,3.425,21.45893652
421,141,0.393132184,29.44,18.33,18.747,11.671,3,9.23,1.575,21.45684196
422,141,0.393132184,29.44,18.33,18.747,11.671,3,6.9225,3.425,21.3667539
423,141,0.393132184,29.44,18.33,18.747,11.671,3,20.7675,3.425,21.47336286
424,142,0.393132184,29.44,18.33,19.302,14.727,3,9.23,1.575,21.91579763
425,142,0.393132184,29.44,18.33,19.302,14.727,3,6.9225,3.425,21.87377897
426,142,0.393132184,29.44,18.33,19.302,14.727,3,20.7675,3.425,21.9045626
427,143,0.393132184,29.44,18.33,19.302,12.504,3,9.23,1.575,21.86126464
428,143,0.393132184,29.44,18.33,19.302,12.504,3,6.9225,3.425,21.78814901
429,143,0.393132184,29.44,18.33,19.302,12.504,3,20.7675,3.425,21.88003677
430,144,0.393132184,29.44,18.33,19.302,11.671,3,9.23,1.575,21.85033068
431,144,0.393132184,29.44,18.33,19.302,11.671,3,6.9225,3.425,21.77040402
432,144,0.393132184,29.44,18.33,19.302,11.671,3,20.7675,3.425,21.84500705
433,145,0.393132184,35,14.17,14.587,17.497,3,9.23,1.575,18.70462207
434,145,0.393132184,35,14.17,14.587,17.497,3,6.9225,3.425,18.59398785
435,145,0.393132184,35,14.17,14.587,17.497,3,20.7675,3.425,18.71798716
436,146,0.393132184,35,14.17,14.587,15.274,3,9.23,1.575,18.65489074
437,146,0.393132184,35,14.17,14.587,15.274,3,6.9225,3.425,18.56217739
438,146,0.393132184,35,14.17,14.587,15.274,3,20.7675,3.425,18.67273919
439,147,0.393132184,35,14.17,14.587,14.441,3,9.23,1.575,18.64896212
440,147,0.393132184,35,14.17,14.587,14.441,3,6.9225,3.425,18.55527353
441,147,0.393132184,35,14.17,14.587,14.441,3,20.7675,3.425,18.69287863
442,148,0.393132184,35,14.17,15.142,17.497,3,9.23,1.575,19.13953442
443,148,0.393132184,35,14.17,15.142,17.497,3,6.9225,3.425,18.99755614
444,148,0.393132184,35,14.17,15.142,17.497,3,20.7675,3.425,19.1542277
445,149,0.393132184,35,14.17,15.142,15.274,3,9.23,1.575,19.0905174
446,149,0.393132184,35,14.17,15.142,15.274,3,6.9225,3.425,18.97579074
447,149,0.393132184,35,14.17,15.142,15.274,3,20.7675,3.425,19.12705251
448,150,0.393132184,35,14.17,15.142,14.441,3,9.23,1.575,19.07168205
449,150,0.393132184,35,14.17,15.142,14.441,3,6.9225,3.425,18.97048538
450,150,0.393132184,35,14.17,15.142,14.441,3,20.7675,3.425,19.11663658
451,151,0.393132184,35,15.56,15.977,17.497,3,9.23,1.575,19.91107487
452,151,0.393132184,35,15.56,15.977,17.497,3,6.9225,3.425,19.76188721
453,151,0.393132184,35,15.56,15.977,17.497,3,20.7675,3.425,19.86220628
454,152,0.393132184,35,15.56,15.977,15.274,3,9.23,1.575,19.82859296
455,152,0.393132184,35,15.56,15.977,15.274,3,6.9225,3.425,19.72908922
456,152,0.393132184,35,15.56,15.977,15.274,3,20.7675,3.425,19.82085365
457,153,0.393132184,35,15.56,15.977,14.441,3,9.23,1.575,19.81493959
458,153,0.393132184,35,15.56,15.977,14.441,3,6.9225,3.425,19.71455386
459,153,0.393132184,35,15.56,15.977,14.441,3,20.7675,3.425,19.80003025
460,154,0.393132184,35,15.56,16.532,17.497,3,9.23,1.575,20.27104754
461,154,0.393132184,35,15.56,16.532,17.497,3,6.9225,3.425,20.15688203
462,154,0.393132184,35,15.56,16.532,17.497,3,20.7675,3.425,20.26034386
463,155,0.393132184,35,15.56,16.532,15.274,3,9.23,1.575,20.2376278
464,155,0.393132184,35,15.56,16.532,15.274,3,6.9225,3.425,20.12627398
465,155,0.393132184,35,15.56,16.532,15.274,3,20.7675,3.425,20.22294017
466,156,0.393132184,35,15.56,16.532,14.441,3,9.23,1.575,20.21802842
467,156,0.393132184,35,15.56,16.532,14.441,3,6.9225,3.425,20.12536568
468,156,0.393132184,35,15.56,16.532,14.441,3,20.7675,3.425,20.20037697
469,157,0.393132184,35,18.33,18.747,17.497,3,9.23,1.575,22.20623508
470,157,0.393132184,35,18.33,18.747,17.497,3,6.9225,3.425,22.20792117
471,157,0.393132184,35,18.33,18.747,17.497,3,20.7675,3.425,22.22480114
472,158,0.393132184,35,18.33,18.747,15.274,3,9.23,1.575,22.19983861
473,158,0.393132184,35,18.33,18.747,15.274,3,6.9225,3.425,22.17495568
474,158,0.393132184,35,18.33,18.747,15.274,3,20.7675,3.425,22.1494528
475,159,0.393132184,35,18.33,18.747,14.441,3,9.23,1.575,22.15156824
476,159,0.393132184,35,18.33,18.747,14.441,3,6.9225,3.425,22.15927424
477,159,0.393132184,35,18.33,18.747,14.441,3,20.7675,3.425,22.11320548
478,160,0.393132184,35,18.33,19.302,17.497,3,9.23,1.575,22.63094376
479,160,0.393132184,35,18.33,19.302,17.497,3,6.9225,3.425,22.62120176
480,160,0.393132184,35,18.33,19.302,17.497,3,20.7675,3.425,22.67704703
481,161,0.393132184,35,18.33,19.302,15.274,3,9.23,1.575,22.59332098
482,161,0.393132184,35,18.33,19.302,15.274,3,6.9225,3.425,22.55933458
483,161,0.393132184,35,18.33,19.302,15.274,3,20.7675,3.425,22.55199857
484,162,0.393132184,35,18.33,19.302,14.441,3,9.23,1.575,22.54706014
485,162,0.393132184,35,18.33,19.302,14.441,3,6.9225,3.425,22.51928377
486,162,0.393132184,35,18.33,19.302,14.441,3,20.7675,3.425,22.52789018
487,163,0.439383029,23.89,14.17,14.587,13.337,3,9.23,1.575,17.52273096
488,163,0.439383029,23.89,14.17,14.587,13.337,3,6.9225,3.425,17.45221176
489,163,0.439383029,23.89,14.17,14.587,13.337,3,20.7675,3.425,17.46211729
490,164,0.439383029,23.89,14.17,14.587,11.114,3,9.23,1.575,17.50428163
491,164,0.439383029,23.89,14.17,14.587,11.114,3,6.9225,3.425,17.31003247
492,164,0.439383029,23.89,14.17,14.587,11.114,3,20.7675,3.425,17.36685553
493,165,0.439383029,23.89,14.17,14.587,10.281,3,9.23,1.575,17.50076022
494,165,0.439383029,23.89,14.17,14.587,10.281,3,6.9225,3.425,17.24603211
495,165,0.439383029,23.89,14.17,14.587,10.281,3,20.7675,3.425,17.31375679
496,166,0.439383029,23.89,14.17,15.142,13.337,3,9.23,1.575,17.97160511
497,166,0.439383029,23.89,14.17,15.142,13.337,3,6.9225,3.425,17.8792051
498,166,0.439383029,23.89,14.17,15.142,13.337,3,20.7675,3.425,17.82768121
499,167,0.439383029,23.89,14.17,15.142,11.114,3,9.23,1.575,17.854029
500,167,0.439383029,23.89,14.17,15.142,11.114,3,6.9225,3.425,17.70147752
501,167,0.439383029,23.89,14.17,15.142,11.114,3,20.7675,3.425,17.70723621
502,168,0.439383029,23.89,14.17,15.142,10.281,3,9.23,1.575,17.82245898
503,168,0.439383029,23.89,14.17,15.142,10.281,3,6.9225,3.425,17.57844651
504,168,0.439383029,23.89,14.17,15.142,10.281,3,20.7675,3.425,17.67335922
505,169,0.439383029,23.89,15.56,15.977,13.337,3,9.23,1.575,18.69539204
506,169,0.439383029,23.89,15.56,15.977,13.337,3,6.9225,3.425,18.43716559
507,169,0.439383029,23.89,15.56,15.977,13.337,3,20.7675,3.425,18.64892365
508,170,0.439383029,23.89,15.56,15.977,11.114,3,9.23,1.575,18.61864059
509,170,0.439383029,23.89,15.56,15.977,11.114,3,6.9225,3.425,18.35408152
510,170,0.439383029,23.89,15.56,15.977,11.114,3,20.7675,3.425,18.44500767
511,171,0.439383029,23.89,15.56,15.977,10.281,3,9.23,1.575,18.60611255
512,171,0.439383029,23.89,15.56,15.977,10.281,3,6.9225,3.425,18.28752797
513,171,0.439383029,23.89,15.56,15.977,10.281,3,20.7675,3.425,18.36320396
514,172,0.439383029,23.89,15.56,16.532,13.337,3,9.23,1.575,19.05800574
515,172,0.439383029,23.89,15.56,16.532,13.337,3,6.9225,3.425,18.83759975
516,172,0.439383029,23.89,15.56,16.532,13.337,3,20.7675,3.425,18.9478058
517,173,0.439383029,23.89,15.56,16.532,11.114,3,9.23,1.575,18.99477616
518,173,0.439383029,23.89,15.56,16.532,11.114,3,6.9225,3.425,18.6522716
519,173,0.439383029,23.89,15.56,16.532,11.114,3,20.7675,3.425,18.75764614
520,174,0.439383029,23.89,15.56,16.532,10.281,3,9.23,1.575,18.98891266
521,174,0.439383029,23.89,15.56,16.532,10.281,3,6.9225,3.425,18.5899258
522,174,0.439383029,23.89,15.56,16.532,10.281,3,20.7675,3.425,18.65408448
523,175,0.439383029,23.89,18.33,18.747,13.337,3,9.23,1.575,20.90995564
524,175,0.439383029,23.89,18.33,18.747,13.337,3,6.9225,3.425,20.4366736
525,175,0.439383029,23.89,18.33,18.747,13.337,3,20.7675,3.425,20.39622779
526,176,0.439383029,23.89,18.33,18.747,11.114,3,9.23,1.575,20.88965728
527,176,0.439383029,23.89,18.33,18.747,11.114,3,6.9225,3.425,20.30374651
528,176,0.439383029,23.89,18.33,18.747,11.114,3,20.7675,3.425,20.2859566
529,177,0.439383029,23.89,18.33,18.747,10.281,3,9.23,1.575,20.86589523
530,177,0.439383029,23.89,18.33,18.747,10.281,3,6.9225,3.425,20.26992406
531,177,0.439383029,23.89,18.33,18.747,10.281,3,20.7675,3.425,20.20712354
532,178,0.439383029,23.89,18.33,19.302,13.337,3,9.23,1.575,21.2729691
533,178,0.439383029,23.89,18.33,19.302,13.337,3,6.9225,3.425,20.75908932
534,178,0.439383029,23.89,18.33,19.302,13.337,3,20.7675,3.425,20.74471495
535,179,0.439383029,23.89,18.33,19.302,11.114,3,9.23,1.575,21.24708419
536,179,0.439383029,23.89,18.33,19.302,11.114,3,6.9225,3.425,20.6271577
537,179,0.439383029,23.89,18.33,19.302,11.114,3,20.7675,3.425,20.54182638
538,180,0.439383029,23.89,18.33,19.302,10.281,3,9.23,1.575,21.23289872
539,180,0.439383029,23.89,18.33,19.302,10.281,3,6.9225,3.425,20.59165512
540,180,0.439383029,23.89,18.33,19.302,10.281,3,20.7675,3.425,20.48837531
541,181,0.439383029,29.44,14.17,14.587,14.727,3,9.23,1.575,18.36579313
542,181,0.439383029,29.44,14.17,14.587,14.727,3,6.9225,3.425,18.29953517
543,181,0.439383029,29.44,14.17,14.587,14.727,3,20.7675,3.425,18.3075087
544,182,0.439383029,29.44,14.17,14.587,12.504,3,9.23,1.575,18.23412257
545,182,0.439383029,29.44,14.17,14.587,12.504,3,6.9225,3.425,18.2200173
546,182,0.439383029,29.44,14.17,14.587,12.504,3,20.7675,3.425,18.27099001
547,183,0.439383029,29.44,14.17,14.587,11.671,3,9.23,1.575,18.22327075
548,183,0.439383029,29.44,14.17,14.587,11.671,3,6.9225,3.425,18.23840236
549,183,0.439383029,29.44,14.17,14.587,11.671,3,20.7675,3.425,18.2482212
550,184,0.439383029,29.44,14.17,15.142,14.727,3,9.23,1.575,18.70694163
551,184,0.439383029,29.44,14.17,15.142,14.727,3,6.9225,3.425,18.64999943
552,184,0.439383029,29.44,14.17,15.142,14.727,3,20.7675,3.425,18.72723308
553,185,0.439383029,29.44,14.17,15.142,12.504,3,9.23,1.575,18.62603388
554,185,0.439383029,29.44,14.17,15.142,12.504,3,6.9225,3.425,18.61380762
555,185,0.439383029,29.44,14.17,15.142,12.504,3,20.7675,3.425,18.65963233
556,186,0.439383029,29.44,14.17,15.142,11.671,3,9.23,1.575,18.63092513
557,186,0.439383029,29.44,14.17,15.142,11.671,3,6.9225,3.425,18.58012565
558,186,0.439383029,29.44,14.17,15.142,11.671,3,20.7675,3.425,18.64979956
559,187,0.439383029,29.44,15.56,15.977,14.727,3,9.23,1.575,19.49428639
560,187,0.439383029,29.44,15.56,15.977,14.727,3,6.9225,3.425,19.43645164
561,187,0.439383029,29.44,15.56,15.977,14.727,3,20.7675,3.425,19.39589544
562,188,0.439383029,29.44,15.56,15.977,12.504,3,9.23,1.575,19.38838352
563,188,0.439383029,29.44,15.56,15.977,12.504,3,6.9225,3.425,19.36048939
564,188,0.439383029,29.44,15.56,15.977,12.504,3,20.7675,3.425,19.37073639
565,189,0.439383029,29.44,15.56,15.977,11.671,3,9.23,1.575,19.37259858
566,189,0.439383029,29.44,15.56,15.977,11.671,3,6.9225,3.425,19.35101353
567,189,0.439383029,29.44,15.56,15.977,11.671,3,20.7675,3.425,19.34015121
568,190,0.439383029,29.44,15.56,16.532,14.727,3,9.23,1.575,19.83568511
569,190,0.439383029,29.44,15.56,16.532,14.727,3,6.9225,3.425,19.79830916
570,190,0.439383029,29.44,15.56,16.532,14.727,3,20.7675,3.425,19.80616308
571,191,0.439383029,29.44,15.56,16.532,12.504,3,9.23,1.575,19.77896942
572,191,0.439383029,29.44,15.56,16.532,12.504,3,6.9225,3.425,19.74808904
573,191,0.439383029,29.44,15.56,16.532,12.504,3,20.7675,3.425,19.74574391
574,192,0.439383029,29.44,15.56,16.532,11.671,3,9.23,1.575,19.76475577
575,192,0.439383029,29.44,15.56,16.532,11.671,3,6.9225,3.425,19.73704022
576,192,0.439383029,29.44,15.56,16.532,11.671,3,20.7675,3.425,19.72880581
577,193,0.439383029,29.44,18.33,18.747,14.727,3,9.23,1.575,21.69663405
578,193,0.439383029,29.44,18.33,18.747,14.727,3,6.9225,3.425,21.59182534
579,193,0.439383029,29.44,18.33,18.747,14.727,3,20.7675,3.425,21.60439469
580,194,0.439383029,29.44,18.33,18.747,12.504,3,9.23,1.575,21.62211388
581,194,0.439383029,29.44,18.33,18.747,12.504,3,6.9225,3.425,21.51742583
582,194,0.439383029,29.44,18.33,18.747,12.504,3,20.7675,3.425,21.51160453
583,195,0.439383029,29.44,18.33,18.747,11.671,3,9.23,1.575,21.61933483
584,195,0.439383029,29.44,18.33,18.747,11.671,3,6.9225,3.425,21.43060432
585,195,0.439383029,29.44,18.33,18.747,11.671,3,20.7675,3.425,21.48541485
586,196,0.439383029,29.44,18.33,19.302,14.727,3,9.23,1.575,22.07372563
587,196,0.439383029,29.44,18.33,19.302,14.727,3,6.9225,3.425,21.92958352
588,196,0.439383029,29.44,18.33,19.302,14.727,3,20.7675,3.425,21.97383711
589,197,0.439383029,29.44,18.33,19.302,12.504,3,9.23,1.575,21.98953723
590,197,0.439383029,29.44,18.33,19.302,12.504,3,6.9225,3.425,21.86359616
591,197,0.439383029,29.44,18.33,19.302,12.504,3,20.7675,3.425,21.91038305
592,198,0.439383029,29.44,18.33,19.302,11.671,3,9.23,1.575,21.96784335
593,198,0.439383029,29.44,18.33,19.302,11.671,3,6.9225,3.425,21.85357876
594,198,0.439383029,29.44,18.33,19.302,11.671,3,20.7675,3.425,21.8822214
595,199,0.439383029,35,14.17,14.587,17.497,3,9.23,1.575,18.92963092
596,199,0.439383029,35,14.17,14.587,17.497,3,6.9225,3.425,18.78445286
597,199,0.439383029,35,14.17,14.587,17.497,3,20.7675,3.425,18.79938883
598,200,0.439383029,35,14.17,14.587,15.274,3,9.23,1.575,18.87686106
599,200,0.439383029,35,14.17,14.587,15.274,3,6.9225,3.425,18.80649259
600,200,0.439383029,35,14.17,14.587,15.274,3,20.7675,3.425,18.73415915
601,201,0.439383029,35,14.17,14.587,14.441,3,9.23,1.575,18.85595352
602,201,0.439383029,35,14.17,14.587,14.441,3,6.9225,3.425,18.77197104
603,201,0.439383029,35,14.17,14.587,14.441,3,20.7675,3.425,18.74665263
604,202,0.439383029,35,14.17,15.142,17.497,3,9.23,1.575,19.46474627
605,202,0.439383029,35,14.17,15.142,17.497,3,6.9225,3.425,19.23570774
606,202,0.439383029,35,14.17,15.142,17.497,3,20.7675,3.425,19.23199395
607,203,0.439383029,35,14.17,15.142,15.274,3,9.23,1.575,19.27448925
608,203,0.439383029,35,14.17,15.142,15.274,3,6.9225,3.425,19.1754004
609,203,0.439383029,35,14.17,15.142,15.274,3,20.7675,3.425,19.19039782
610,204,0.439383029,35,14.17,15.142,14.441,3,9.23,1.575,19.25490337
611,204,0.439383029,35,14.17,15.142,14.441,3,6.9225,3.425,19.16720188
612,204,0.439383029,35,14.17,15.142,14.441,3,20.7675,3.425,19.19453871
613,205,0.439383029,35,15.56,15.977,17.497,3,9.23,1.575,20.27101891
614,205,0.439383029,35,15.56,15.977,17.497,3,6.9225,3.425,19.92135023
615,205,0.439383029,35,15.56,15.977,17.497,3,20.7675,3.425,20.13049534
616,206,0.439383029,35,15.56,15.977,15.274,3,9.23,1.575,20.09116032
617,206,0.439383029,35,15.56,15.977,15.274,3,6.9225,3.425,19.95591427
618,206,0.439383029,35,15.56,15.977,15.274,3,20.7675,3.425,20.07303282
619,207,0.439383029,35,15.56,15.977,14.441,3,9.23,1.575,20.01334669
620,207,0.439383029,35,15.56,15.977,14.441,3,6.9225,3.425,19.90775475
621,207,0.439383029,35,15.56,15.977,14.441,3,20.7675,3.425,20.02185481
622,208,0.439383029,35,15.56,16.532,17.497,3,9.23,1.575,20.68719628
623,208,0.439383029,35,15.56,16.532,17.497,3,6.9225,3.425,20.34587338
624,208,0.439383029,35,15.56,16.532,17.497,3,20.7675,3.425,20.57764683
625,209,0.439383029,35,15.56,16.532,15.274,3,9.23,1.575,20.64222528
626,209,0.439383029,35,15.56,16.532,15.274,3,6.9225,3.425,20.33229251
627,209,0.439383029,35,15.56,16.532,15.274,3,20.7675,3.425,20.60440347
628,210,0.439383029,35,15.56,16.532,14.441,3,9.23,1.575,20.59550827
629,210,0.439383029,35,15.56,16.532,14.441,3,6.9225,3.425,20.33653524
