index,sim,saf,sat,ewt,ist,wit,n_occ,x,y,MRT
5282,834,0.439383029,29.44,14.17,15.142,11.671,11,24.875,1.575,17.36303471
5283,834,0.439383029,29.44,14.17,15.142,11.671,11,6.9225,3.425,17.80803674
5284,834,0.439383029,29.44,14.17,15.142,11.671,11,11.5375,3.425,17.79598059
5285,834,0.439383029,29.44,14.17,15.142,11.671,11,16.1525,3.425,17.83728911
5286,834,0.439383029,29.44,14.17,15.142,11.671,11,20.7675,3.425,17.80544102
5287,835,0.439383029,29.44,15.56,15.977,14.727,11,2.825,1.575,19.47713209
5288,835,0.439383029,29.44,15.56,15.977,14.727,11,4.615,1.575,19.91802744
5289,835,0.439383029,29.44,15.56,15.977,14.727,11,9.23,1.575,18.71535973
5290,835,0.439383029,29.44,15.56,15.977,14.727,11,13.845,1.575,18.67507715
5291,835,0.439383029,29.44,15.56,15.977,14.727,11,18.46,1.575,18.69956454
5292,835,0.439383029,29.44,15.56,15.977,14.727,11,23.075,1.575,18.59116093
5293,835,0.439383029,29.44,15.56,15.977,14.727,11,24.875,1.575,18.2347285
5294,835,0.439383029,29.44,15.56,15.977,14.727,11,6.9225,3.425,18.63554388
5295,835,0.439383029,29.44,15.56,15.977,14.727,11,11.5375,3.425,18.62586984
5296,835,0.439383029,29.44,15.56,15.977,14.727,11,16.1525,3.425,18.66488483
5297,835,0.439383029,29.44,15.56,15.977,14.727,11,20.7675,3.425,18.6358261
5298,836,0.439383029,29.44,15.56,15.977,12.504,11,2.825,1.575,19.41218706
5299,836,0.439383029,29.44,15.56,15.977,12.504,11,4.615,1.575,19.74811056
5300,836,0.439383029,29.44,15.56,15.977,12.504,11,9.23,1.575,18.69707939
5301,836,0.439383029,29.44,15.56,15.977,12.504,11,13.845,1.575,18.65863165
5302,836,0.439383029,29.44,15.56,15.977,12.504,11,18.46,1.575,18.6779607
5303,836,0.439383029,29.44,15.56,15.977,12.504,11,23.075,1.575,18.58429433
5304,836,0.439383029,29.44,15.56,15.977,12.504,11,24.875,1.575,18.14676321
5305,836,0.439383029,29.44,15.56,15.977,12.504,11,6.9225,3.425,18.57041812
5306,836,0.439383029,29.44,15.56,15.977,12.504,11,11.5375,3.425,18.5595164
5307,836,0.439383029,29.44,15.56,15.977,12.504,11,16.1525,3.425,18.60112162
5308,836,0.439383029,29.44,15.56,15.977,12.504,11,20.7675,3.425,18.57465281
5309,837,0.439383029,29.44,15.56,15.977,11.671,11,2.825,1.575,19.37986231
5310,837,0.439383029,29.44,15.56,15.977,11.671,11,4.615,1.575,19.70789988
5311,837,0.439383029,29.44,15.56,15.977,11.671,11,9.23,1.575,18.69134522
5312,837,0.439383029,29.44,15.56,15.977,11.671,11,13.845,1.575,18.6524963
5313,837,0.439383029,29.44,15.56,15.977,11.671,11,18.46,1.575,18.67092133
5314,837,0.439383029,29.44,15.56,15.977,11.671,11,23.075,1.575,18.58009796
5315,837,0.439383029,29.44,15.56,15.977,11.671,11,24.875,1.575,18.11419778
5316,837,0.439383029,29.44,15.56,15.977,11.671,11,6.9225,3.425,18.54679396
5317,837,0.439383029,29.44,15.56,15.977,11.671,11,11.5375,3.425,18.53646752
5318,837,0.439383029,29.44,15.56,15.977,11.671,11,16.1525,3.425,18.57674549
5319,837,0.439383029,29.44,15.56,15.977,11.671,11,20.7675,3.425,18.55028861
5320,838,0.439383029,29.44,15.56,16.532,14.727,11,2.825,1.575,19.84903899
5321,838,0.439383029,29.44,15.56,16.532,14.727,11,4.615,1.575,20.24728641
5322,838,0.439383029,29.44,15.56,16.532,14.727,11,9.23,1.575,19.11035129
5323,838,0.439383029,29.44,15.56,16.532,14.727,11,13.845,1.575,19.07311138
5324,838,0.439383029,29.44,15.56,16.532,14.727,11,18.46,1.575,19.0935114
5325,838,0.439383029,29.44,15.56,16.532,14.727,11,23.075,1.575,19.00216362
5326,838,0.439383029,29.44,15.56,16.532,14.727,11,24.875,1.575,18.63743694
5327,838,0.439383029,29.44,15.56,16.532,14.727,11,6.9225,3.425,19.03790341
5328,838,0.439383029,29.44,15.56,16.532,14.727,11,11.5375,3.425,19.02547491
5329,838,0.439383029,29.44,15.56,16.532,14.727,11,16.1525,3.425,19.0655352
5330,838,0.439383029,29.44,15.56,16.532,14.727,11,20.7675,3.425,19.04459723
5331,839,0.439383029,29.44,15.56,16.532,12.504,11,2.825,1.575,19.76237577
5332,839,0.439383029,29.44,15.56,16.532,12.504,11,4.615,1.575,20.09361564
5333,839,0.439383029,29.44,15.56,16.532,12.504,11,9.23,1.575,19.09415172
5334,839,0.439383029,29.44,15.56,16.532,12.504,11,13.845,1.575,19.05948972
5335,839,0.439383029,29.44,15.56,16.532,12.504,11,18.46,1.575,19.07322308
5336,839,0.439383029,29.44,15.56,16.532,12.504,11,23.075,1.575,18.98916225
5337,839,0.439383029,29.44,15.56,16.532,12.504,11,24.875,1.575,18.54952504
5338,839,0.439383029,29.44,15.56,16.532,12.504,11,6.9225,3.425,18.97431409
5339,839,0.439383029,29.44,15.56,16.532,12.504,11,11.5375,3.425,18.96422976
5340,839,0.439383029,29.44,15.56,16.532,12.504,11,16.1525,3.425,19.00261906
5341,839,0.439383029,29.44,15.56,16.532,12.504,11,20.7675,3.425,18.97686589
5342,840,0.439383029,29.44,15.56,16.532,11.671,11,2.825,1.575,19.72974877
5343,840,0.439383029,29.44,15.56,16.532,11.671,11,4.615,1.575,20.03276745
5344,840,0.439383029,29.44,15.56,16.532,11.671,11,9.23,1.575,19.0879223
5345,840,0.439383029,29.44,15.56,16.532,11.671,11,13.845,1.575,19.05365382
5346,840,0.439383029,29.44,15.56,16.532,11.671,11,18.46,1.575,19.0676166
5347,840,0.439383029,29.44,15.56,16.532,11.671,11,23.075,1.575,18.9836246
5348,840,0.439383029,29.44,15.56,16.532,11.671,11,24.875,1.575,18.51692525
5349,840,0.439383029,29.44,15.56,16.532,11.671,11,6.9225,3.425,18.95051116
5350,840,0.439383029,29.44,15.56,16.532,11.671,11,11.5375,3.425,18.9401614
5351,840,0.439383029,29.44,15.56,16.532,11.671,11,16.1525,3.425,18.97846736
5352,840,0.439383029,29.44,15.56,16.532,11.671,11,20.7675,3.425,18.95014062
5353,841,0.439383029,29.44,18.33,18.747,14.727,11,2.825,1.575,21.60253181
5354,841,0.439383029,29.44,18.33,18.747,14.727,11,4.615,1.575,22.00142576
5355,841,0.439383029,29.44,18.33,18.747,14.727,11,9.23,1.575,21.05711249
5356,841,0.439383029,29.44,18.33,18.747,14.727,11,13.845,1.575,21.01996114
5357,841,0.439383029,29.44,18.33,18.747,14.727,11,18.46,1.575,21.03460049
5358,841,0.439383029,29.44,18.33,18.747,14.727,11,23.075,1.575,20.94300876
5359,841,0.439383029,29.44,18.33,18.747,14.727,11,24.875,1.575,20.53804768
5360,841,0.439383029,29.44,18.33,18.747,14.727,11,6.9225,3.425,20.90950113
5361,841,0.439383029,29.44,18.33,18.747,14.727,11,11.5375,3.425,20.91369997
5362,841,0.439383029,29.44,18.33,18.747,14.727,11,16.1525,3.425,20.94635331
5363,841,0.439383029,29.44,18.33,18.747,14.727,11,20.7675,3.425,20.91657547
5364,842,0.439383029,29.44,18.33,18.747,12.504,11,2.825,1.575,21.59201175
5365,842,0.439383029,29.44,18.33,18.747,12.504,11,4.615,1.575,21.89122042
5366,842,0.439383029,29.44,18.33,18.747,12.504,11,9.23,1.575,21.0371172
5367,842,0.439383029,29.44,18.33,18.747,12.504,11,13.845,1.575,21.00169892
5368,842,0.439383029,29.44,18.33,18.747,12.504,11,18.46,1.575,21.02455816
5369,842,0.439383029,29.44,18.33,18.747,12.504,11,23.075,1.575,20.92708079
5370,842,0.439383029,29.44,18.33,18.747,12.504,11,24.875,1.575,20.45051083
5371,842,0.439383029,29.44,18.33,18.747,12.504,11,6.9225,3.425,20.84496932
5372,842,0.439383029,29.44,18.33,18.747,12.504,11,11.5375,3.425,20.84808653
5373,842,0.439383029,29.44,18.33,18.747,12.504,11,16.1525,3.425,20.88273313
5374,842,0.439383029,29.44,18.33,18.747,12.504,11,20.7675,3.425,20.85424777
5375,843,0.439383029,29.44,18.33,18.747,11.671,11,2.825,1.575,21.5583432
5376,843,0.439383029,29.44,18.33,18.747,11.671,11,4.615,1.575,21.85968286
5377,843,0.439383029,29.44,18.33,18.747,11.671,11,9.23,1.575,21.02950339
5378,843,0.439383029,29.44,18.33,18.747,11.671,11,13.845,1.575,20.9945863
5379,843,0.439383029,29.44,18.33,18.747,11.671,11,18.46,1.575,21.01583301
5380,843,0.439383029,29.44,18.33,18.747,11.671,11,23.075,1.575,20.92108619
5381,843,0.439383029,29.44,18.33,18.747,11.671,11,24.875,1.575,20.4183252
5382,843,0.439383029,29.44,18.33,18.747,11.671,11,6.9225,3.425,20.81987453
5383,843,0.439383029,29.44,18.33,18.747,11.671,11,11.5375,3.425,20.82345582
5384,843,0.439383029,29.44,18.33,18.747,11.671,11,16.1525,3.425,20.85814341
5385,843,0.439383029,29.44,18.33,18.747,11.671,11,20.7675,3.425,20.82888609
5386,844,0.439383029,29.44,18.33,19.302,14.727,11,2.825,1.575,21.99475005
5387,844,0.439383029,29.44,18.33,19.302,14.727,11,4.615,1.575,22.33962655
5388,844,0.439383029,29.44,18.33,19.302,14.727,11,9.23,1.575,21.45368788
5389,844,0.439383029,29.44,18.33,19.302,14.727,11,13.845,1.575,21.41860581
5390,844,0.439383029,29.44,18.33,19.302,14.727,11,18.46,1.575,21.4399881
5391,844,0.439383029,29.44,18.33,19.302,14.727,11,23.075,1.575,21.34375937
5392,844,0.439383029,29.44,18.33,19.302,14.727,11,24.875,1.575,20.94095563
5393,844,0.439383029,29.44,18.33,19.302,14.727,11,6.9225,3.425,21.31294546
5394,844,0.439383029,29.44,18.33,19.302,14.727,11,11.5375,3.425,21.31713516
5395,844,0.439383029,29.44,18.33,19.302,14.727,11,16.1525,3.425,21.35138682
5396,844,0.439383029,29.44,18.33,19.302,14.727,11,20.7675,3.425,21.32316568
5397,845,0.439383029,29.44,18.33,19.302,12.504,11,2.825,1.575,21.92030993
5398,845,0.439383029,29.44,18.33,19.302,12.504,11,4.615,1.575,22.25230312
5399,845,0.439383029,29.44,18.33,19.302,12.504,11,9.23,1.575,21.43397537
5400,845,0.439383029,29.44,18.33,19.302,12.504,11,13.845,1.575,21.39864849
5401,845,0.439383029,29.44,18.33,19.302,12.504,11,18.46,1.575,21.41886012
5402,845,0.439383029,29.44,18.33,19.302,12.504,11,23.075,1.575,21.32828155
5403,845,0.439383029,29.44,18.33,19.302,12.504,11,24.875,1.575,20.85370053
5404,845,0.439383029,29.44,18.33,19.302,12.504,11,6.9225,3.425,21.24626407
5405,845,0.439383029,29.44,18.33,19.302,12.504,11,11.5375,3.425,21.25003797
5406,845,0.439383029,29.44,18.33,19.302,12.504,11,16.1525,3.425,21.28612421
5407,845,0.439383029,29.44,18.33,19.302,12.504,11,20.7675,3.425,21.25667921
5408,846,0.439383029,29.44,18.33,19.302,11.671,11,2.825,1.575,21.90066668
5409,846,0.439383029,29.44,18.33,19.302,11.671,11,4.615,1.575,22.20580873
5410,846,0.439383029,29.44,18.33,19.302,11.671,11,9.23,1.575,21.42618381
5411,846,0.439383029,29.44,18.33,19.302,11.671,11,13.845,1.575,21.39223322
5412,846,0.439383029,29.44,18.33,19.302,11.671,11,18.46,1.575,21.41189324
5413,846,0.439383029,29.44,18.33,19.302,11.671,11,23.075,1.575,21.32247746
5414,846,0.439383029,29.44,18.33,19.302,11.671,11,24.875,1.575,20.82150531
5415,846,0.439383029,29.44,18.33,19.302,11.671,11,6.9225,3.425,21.22112864
5416,846,0.439383029,29.44,18.33,19.302,11.671,11,11.5375,3.425,21.22674572
5417,846,0.439383029,29.44,18.33,19.302,11.671,11,16.1525,3.425,21.26217076
5418,846,0.439383029,29.44,18.33,19.302,11.671,11,20.7675,3.425,21.23307773
5419,847,0.439383029,35,14.17,14.587,17.497,11,2.825,1.575,19.21376398
5420,847,0.439383029,35,14.17,14.587,17.497,11,4.615,1.575,19.50288708
5421,847,0.439383029,35,14.17,14.587,17.497,11,9.23,1.575,17.65289803
5422,847,0.439383029,35,14.17,14.587,17.497,11,13.845,1.575,17.63534319
5423,847,0.439383029,35,14.17,14.587,17.497,11,18.46,1.575,17.65217825
5424,847,0.439383029,35,14.17,14.587,17.497,11,23.075,1.575,17.53247019
5425,847,0.439383029,35,14.17,14.587,17.497,11,24.875,1.575,17.24728292
5426,847,0.439383029,35,14.17,14.587,17.497,11,6.9225,3.425,17.65570402
5427,847,0.439383029,35,14.17,14.587,17.497,11,11.5375,3.425,17.65987413
5428,847,0.439383029,35,14.17,14.587,17.497,11,16.1525,3.425,17.69316944
5429,847,0.439383029,35,14.17,14.587,17.497,11,20.7675,3.425,17.64338784
5430,848,0.439383029,35,14.17,14.587,15.274,11,2.825,1.575,19.17999162
5431,848,0.439383029,35,14.17,14.587,15.274,11,4.615,1.575,19.43781184
5432,848,0.439383029,35,14.17,14.587,15.274,11,9.23,1.575,17.63704981
5433,848,0.439383029,35,14.17,14.587,15.274,11,13.845,1.575,17.6162123
5434,848,0.439383029,35,14.17,14.587,15.274,11,18.46,1.575,17.63274687
5435,848,0.439383029,35,14.17,14.587,15.274,11,23.075,1.575,17.51469957
5436,848,0.439383029,35,14.17,14.587,15.274,11,24.875,1.575,17.15407197
5437,848,0.439383029,35,14.17,14.587,15.274,11,6.9225,3.425,17.59118772
5438,848,0.439383029,35,14.17,14.587,15.274,11,11.5375,3.425,17.59361922
5439,848,0.439383029,35,14.17,14.587,15.274,11,16.1525,3.425,17.62814935
5440,848,0.439383029,35,14.17,14.587,15.274,11,20.7675,3.425,17.57946718
5441,849,0.439383029,35,14.17,14.587,14.441,11,2.825,1.575,19.18493629
5442,849,0.439383029,35,14.17,14.587,14.441,11,4.615,1.575,19.42317536
5443,849,0.439383029,35,14.17,14.587,14.441,11,9.23,1.575,17.6342188
5444,849,0.439383029,35,14.17,14.587,14.441,11,13.845,1.575,17.60946944
5445,849,0.439383029,35,14.17,14.587,14.441,11,18.46,1.575,17.62637889
5446,849,0.439383029,35,14.17,14.587,14.441,11,23.075,1.575,17.50845725
5447,849,0.439383029,35,14.17,14.587,14.441,11,24.875,1.575,17.12052824
5448,849,0.439383029,35,14.17,14.587,14.441,11,6.9225,3.425,17.56294085
5449,849,0.439383029,35,14.17,14.587,14.441,11,11.5375,3.425,17.56856746
5450,849,0.439383029,35,14.17,14.587,14.441,11,16.1525,3.425,17.6049996
5451,849,0.439383029,35,14.17,14.587,14.441,11,20.7675,3.425,17.55616194
5452,850,0.439383029,35,14.17,15.142,17.497,11,2.825,1.575,19.62039115
5453,850,0.439383029,35,14.17,15.142,17.497,11,4.615,1.575,19.7670139
5454,850,0.439383029,35,14.17,15.142,17.497,11,9.23,1.575,18.05280263
5455,850,0.439383029,35,14.17,15.142,17.497,11,13.845,1.575,18.03177521
5456,850,0.439383029,35,14.17,15.142,17.497,11,18.46,1.575,18.0518011
5457,850,0.439383029,35,14.17,15.142,17.497,11,23.075,1.575,17.93669794
5458,850,0.439383029,35,14.17,15.142,17.497,11,24.875,1.575,17.64963941
5459,850,0.439383029,35,14.17,15.142,17.497,11,6.9225,3.425,18.0526057
5460,850,0.439383029,35,14.17,15.142,17.497,11,11.5375,3.425,18.05894945
5461,850,0.439383029,35,14.17,15.142,17.497,11,16.1525,3.425,18.09681459
5462,850,0.439383029,35,14.17,15.142,17.497,11,20.7675,3.425,18.05240708
5463,851,0.439383029,35,14.17,15.142,15.274,11,2.825,1.575,19.55926429
5464,851,0.439383029,35,14.17,15.142,15.274,11,4.615,1.575,19.70975492
5465,851,0.439383029,35,14.17,15.142,15.274,11,9.23,1.575,18.03530996
5466,851,0.439383029,35,14.17,15.142,15.274,11,13.845,1.575,18.01351592
5467,851,0.439383029,35,14.17,15.142,15.274,11,18.46,1.575,18.0363161
5468,851,0.439383029,35,14.17,15.142,15.274,11,23.075,1.575,17.91912609
5469,851,0.439383029,35,14.17,15.142,15.274,11,24.875,1.575,17.55685102
5470,851,0.439383029,35,14.17,15.142,15.274,11,6.9225,3.425,17.98521748
5471,851,0.439383029,35,14.17,15.142,15.274,11,11.5375,3.425,17.99463675
5472,851,0.439383029,35,14.17,15.142,15.274,11,16.1525,3.425,18.03028708
5473,851,0.439383029,35,14.17,15.142,15.274,11,20.7675,3.425,17.98858883
5474,852,0.439383029,35,14.17,15.142,14.441,11,2.825,1.575,19.51570463
5475,852,0.439383029,35,14.17,15.142,14.441,11,4.615,1.575,19.69920987
5476,852,0.439383029,35,14.17,15.142,14.441,11,9.23,1.575,18.02940038
5477,852,0.439383029,35,14.17,15.142,14.441,11,13.845,1.575,18.00715278
5478,852,0.439383029,35,14.17,15.142,14.441,11,18.46,1.575,18.0301756
5479,852,0.439383029,35,14.17,15.142,14.441,11,23.075,1.575,17.9122063
5480,852,0.439383029,35,14.17,15.142,14.441,11,24.875,1.575,17.52245805
5481,852,0.439383029,35,14.17,15.142,14.441,11,6.9225,3.425,17.95940736
5482,852,0.439383029,35,14.17,15.142,14.441,11,11.5375,3.425,17.97058106
5483,852,0.439383029,35,14.17,15.142,14.441,11,16.1525,3.425,18.00870912
5484,852,0.439383029,35,14.17,15.142,14.441,11,20.7675,3.425,17.96610921
5485,853,0.439383029,35,15.56,15.977,17.497,11,2.825,1.575,20.3287297
5486,853,0.439383029,35,15.56,15.977,17.497,11,4.615,1.575,20.54214765
5487,853,0.439383029,35,15.56,15.977,17.497,11,9.23,1.575,18.82081508
5488,853,0.439383029,35,15.56,15.977,17.497,11,13.845,1.575,18.80057068
5489,853,0.439383029,35,15.56,15.977,17.497,11,18.46,1.575,18.81838403
5490,853,0.439383029,35,15.56,15.977,17.497,11,23.075,1.575,18.71208454
5491,853,0.439383029,35,15.56,15.977,17.497,11,24.875,1.575,18.39673964
5492,853,0.439383029,35,15.56,15.977,17.497,11,6.9225,3.425,18.80401874
5493,853,0.439383029,35,15.56,15.977,17.497,11,11.5375,3.425,18.80030211
5494,853,0.439383029,35,15.56,15.977,17.497,11,16.1525,3.425,18.83600315
5495,853,0.439383029,35,15.56,15.977,17.497,11,20.7675,3.425,18.79784372
5496,854,0.439383029,35,15.56,15.977,15.274,11,2.825,1.575,20.28212968
5497,854,0.439383029,35,15.56,15.977,15.274,11,4.615,1.575,20.45425818
5498,854,0.439383029,35,15.56,15.977,15.274,11,9.23,1.575,18.8057081
5499,854,0.439383029,35,15.56,15.977,15.274,11,13.845,1.575,18.78230536
5500,854,0.439383029,35,15.56,15.977,15.274,11,18.46,1.575,18.80137668
5501,854,0.439383029,35,15.56,15.977,15.274,11,23.075,1.575,18.69545072
5502,854,0.439383029,35,15.56,15.977,15.274,11,24.875,1.575,18.3051219
5503,854,0.439383029,35,15.56,15.977,15.274,11,6.9225,3.425,18.73447558
5504,854,0.439383029,35,15.56,15.977,15.274,11,11.5375,3.425,18.73493523
5505,854,0.439383029,35,15.56,15.977,15.274,11,16.1525,3.425,18.77108204
5506,854,0.439383029,35,15.56,15.977,15.274,11,20.7675,3.425,18.7341162
5507,855,0.439383029,35,15.56,15.977,14.441,11,2.825,1.575,20.27145003
5508,855,0.439383029,35,15.56,15.977,14.441,11,4.615,1.575,20.41345589
5509,855,0.439383029,35,15.56,15.977,14.441,11,9.23,1.575,18.79899775
5510,855,0.439383029,35,15.56,15.977,14.441,11,13.845,1.575,18.77598905
5511,855,0.439383029,35,15.56,15.977,14.441,11,18.46,1.575,18.79671889
5512,855,0.439383029,35,15.56,15.977,14.441,11,23.075,1.575,18.68909062
5513,855,0.439383029,35,15.56,15.977,14.441,11,24.875,1.575,18.27137791
5514,855,0.439383029,35,15.56,15.977,14.441,11,6.9225,3.425,18.70812554
5515,855,0.439383029,35,15.56,15.977,14.441,11,11.5375,3.425,18.71206448
5516,855,0.439383029,35,15.56,15.977,14.441,11,16.1525,3.425,18.74638672
5517,855,0.439383029,35,15.56,15.977,14.441,11,20.7675,3.425,18.71045452
5518,856,0.439383029,35,15.56,16.532,17.497,11,2.825,1.575,20.6765575
5519,856,0.439383029,35,15.56,16.532,17.497,11,4.615,1.575,20.88082279
5520,856,0.439383029,35,15.56,16.532,17.497,11,9.23,1.575,19.21870216
5521,856,0.439383029,35,15.56,16.532,17.497,11,13.845,1.575,19.19760834
5522,856,0.439383029,35,15.56,16.532,17.497,11,18.46,1.575,19.21811983
5523,856,0.439383029,35,15.56,16.532,17.497,11,23.075,1.575,19.11252813
5524,856,0.439383029,35,15.56,16.532,17.497,11,24.875,1.575,18.79860545
5525,856,0.439383029,35,15.56,16.532,17.497,11,6.9225,3.425,19.19886524
5526,856,0.439383029,35,15.56,16.532,17.497,11,11.5375,3.425,19.20299046
5527,856,0.439383029,35,15.56,16.532,17.497,11,16.1525,3.425,19.2402245
5528,856,0.439383029,35,15.56,16.532,17.497,11,20.7675,3.425,19.205572
5529,857,0.439383029,35,15.56,16.532,15.274,11,2.825,1.575,20.64760869
5530,857,0.439383029,35,15.56,16.532,15.274,11,4.615,1.575,20.80906763
5531,857,0.439383029,35,15.56,16.532,15.274,11,9.23,1.575,19.20330718
5532,857,0.439383029,35,15.56,16.532,15.274,11,13.845,1.575,19.17896801
5533,857,0.439383029,35,15.56,16.532,15.274,11,18.46,1.575,19.2004542
5534,857,0.439383029,35,15.56,16.532,15.274,11,23.075,1.575,19.0954618
5535,857,0.439383029,35,15.56,16.532,15.274,11,24.875,1.575,18.70672325
5536,857,0.439383029,35,15.56,16.532,15.274,11,6.9225,3.425,19.13073269
5537,857,0.439383029,35,15.56,16.532,15.274,11,11.5375,3.425,19.13879533
5538,857,0.439383029,35,15.56,16.532,15.274,11,16.1525,3.425,19.17725902
5539,857,0.439383029,35,15.56,16.532,15.274,11,20.7675,3.425,19.14279151
5540,858,0.439383029,35,15.56,16.532,14.441,11,2.825,1.575,20.63136762
5541,858,0.439383029,35,15.56,16.532,14.441,11,4.615,1.575,20.79809036
5542,858,0.439383029,35,15.56,16.532,14.441,11,9.23,1.575,19.19667733
5543,858,0.439383029,35,15.56,16.532,14.441,11,13.845,1.575,19.17233588
5544,858,0.439383029,35,15.56,16.532,14.441,11,18.46,1.575,19.19371288
5545,858,0.439383029,35,15.56,16.532,14.441,11,23.075,1.575,19.08895125
5546,858,0.439383029,35,15.56,16.532,14.441,11,24.875,1.575,18.67279054
5547,858,0.439383029,35,15.56,16.532,14.441,11,6.9225,3.425,19.10599653
5548,858,0.439383029,35,15.56,16.532,14.441,11,11.5375,3.425,19.11534982
5549,858,0.439383029,35,15.56,16.532,14.441,11,16.1525,3.425,19.15290077
5550,858,0.439383029,35,15.56,16.532,14.441,11,20.7675,3.425,19.11874778
5551,859,0.439383029,35,18.33,18.747,17.497,11,2.825,1.575,22.54862699
5552,859,0.439383029,35,18.33,18.747,17.497,11,4.615,1.575,22.7896685
5553,859,0.439383029,35,18.33,18.747,17.497,11,9.23,1.575,21.15630203
5554,859,0.439383029,35,18.33,18.747,17.497,11,13.845,1.575,21.12695084
5555,859,0.439383029,35,18.33,18.747,17.497,11,18.46,1.575,21.14408953
5556,859,0.439383029,35,18.33,18.747,17.497,11,23.075,1.575,21.05858535
5557,859,0.439383029,35,18.33,18.747,17.497,11,24.875,1.575,20.69341262
5558,859,0.439383029,35,18.33,18.747,17.497,11,6.9225,3.425,21.09721944
5559,859,0.439383029,35,18.33,18.747,17.497,11,11.5375,3.425,21.08088129
5560,859,0.439383029,35,18.33,18.747,17.497,11,16.1525,3.425,21.11497719
5561,859,0.439383029,35,18.33,18.747,17.497,11,20.7675,3.425,21.0850959
5562,860,0.439383029,35,18.33,18.747,15.274,11,2.825,1.575,22.50868699
5563,860,0.439383029,35,18.33,18.747,15.274,11,4.615,1.575,22.67585735
5564,860,0.439383029,35,18.33,18.747,15.274,11,9.23,1.575,21.13641923
5565,860,0.439383029,35,18.33,18.747,15.274,11,13.845,1.575,21.11184092
5566,860,0.439383029,35,18.33,18.747,15.274,11,18.46,1.575,21.12879607
5567,860,0.439383029,35,18.33,18.747,15.274,11,23.075,1.575,21.04196868
5568,860,0.439383029,35,18.33,18.747,15.274,11,24.875,1.575,20.6029572
5569,860,0.439383029,35,18.33,18.747,15.274,11,6.9225,3.425,21.03274414
5570,860,0.439383029,35,18.33,18.747,15.274,11,11.5375,3.425,21.01688742
5571,860,0.439383029,35,18.33,18.747,15.274,11,16.1525,3.425,21.05247471
5572,860,0.439383029,35,18.33,18.747,15.274,11,20.7675,3.425,21.01981169
5573,861,0.439383029,35,18.33,18.747,14.441,11,2.825,1.575,22.49716304
5574,861,0.439383029,35,18.33,18.747,14.441,11,4.615,1.575,22.65110417
5575,861,0.439383029,35,18.33,18.747,14.441,11,9.23,1.575,21.13337251
5576,861,0.439383029,35,18.33,18.747,14.441,11,13.845,1.575,21.10403792
5577,861,0.439383029,35,18.33,18.747,14.441,11,18.46,1.575,21.12462507
5578,861,0.439383029,35,18.33,18.747,14.441,11,23.075,1.575,21.03646655
5579,861,0.439383029,35,18.33,18.747,14.441,11,24.875,1.575,20.57002101
5580,861,0.439383029,35,18.33,18.747,14.441,11,6.9225,3.425,21.0054807
5581,861,0.439383029,35,18.33,18.747,14.441,11,11.5375,3.425,20.99874585
5582,861,0.439383029,35,18.33,18.747,14.441,11,16.1525,3.425,21.02801304
5583,861,0.439383029,35,18.33,18.747,14.441,11,20.7675,3.425,20.99868189
5584,862,0.439383029,35,18.33,19.302,17.497,11,2.825,1.575,22.92129054
5585,862,0.439383029,35,18.33,19.302,17.497,11,4.615,1.575,23.11635643
5586,862,0.439383029,35,18.33,19.302,17.497,11,9.23,1.575,21.55205941
5587,862,0.439383029,35,18.33,19.302,17.497,11,13.845,1.575,21.52644383
5588,862,0.439383029,35,18.33,19.302,17.497,11,18.46,1.575,21.54521175
5589,862,0.439383029,35,18.33,19.302,17.497,11,23.075,1.575,21.46271276
5590,862,0.439383029,35,18.33,19.302,17.497,11,24.875,1.575,21.09688381
5591,862,0.439383029,35,18.33,19.302,17.497,11,6.9225,3.425,21.50111836
5592,862,0.439383029,35,18.33,19.302,17.497,11,11.5375,3.425,21.48495554
5593,862,0.439383029,35,18.33,19.302,17.497,11,16.1525,3.425,21.51696134
5594,862,0.439383029,35,18.33,19.302,17.497,11,20.7675,3.425,21.49653629
5595,863,0.439383029,35,18.33,19.302,15.274,11,2.825,1.575,22.85472185
5596,863,0.439383029,35,18.33,19.302,15.274,11,4.615,1.575,23.05387178
5597,863,0.439383029,35,18.33,19.302,15.274,11,9.23,1.575,21.53858223
5598,863,0.439383029,35,18.33,19.302,15.274,11,13.845,1.575,21.50817773
5599,863,0.439383029,35,18.33,19.302,15.274,11,18.46,1.575,21.52788669
5600,863,0.439383029,35,18.33,19.302,15.274,11,23.075,1.575,21.44564311
5601,863,0.439383029,35,18.33,19.302,15.274,11,24.875,1.575,21.00697664
5602,863,0.439383029,35,18.33,19.302,15.274,11,6.9225,3.425,21.43025345
5603,863,0.439383029,35,18.33,19.302,15.274,11,11.5375,3.425,21.43063791
5604,863,0.439383029,35,18.33,19.302,15.274,11,16.1525,3.425,21.45715478
5605,863,0.439383029,35,18.33,19.302,15.274,11,20.7675,3.425,21.43337636
5606,864,0.439383029,35,18.33,19.302,14.441,11,2.825,1.575,22.83261112
5607,864,0.439383029,35,18.33,19.302,14.441,11,4.615,1.575,23.02491531
5608,864,0.439383029,35,18.33,19.302,14.441,11,9.23,1.575,21.53197839
5609,864,0.439383029,35,18.33,19.302,14.441,11,13.845,1.575,21.50155507
5610,864,0.439383029,35,18.33,19.302,14.441,11,18.46,1.575,21.52026101
5611,864,0.439383029,35,18.33,19.302,14.441,11,23.075,1.575,21.4394558
5612,864,0.439383029,35,18.33,19.302,14.441,11,24.875,1.575,20.97388846
