index,sim,saf,sat,ewt,ist,wit,n_occ,x,y,V
323,108,0.60993302,12.78,28.06,28.06,31.671,3,6.9225,3.425,0.150881037
324,108,0.60993302,12.78,28.06,28.06,31.671,3,20.7675,3.425,0.182815109
325,109,0.393132184,23.89,14.17,14.587,13.337,3,9.23,1.575,0.112084449
326,109,0.393132184,23.89,14.17,14.587,13.337,3,6.9225,3.425,0.094846785
327,109,0.393132184,23.89,14.17,14.587,13.337,3,20.7675,3.425,0.111516863
328,110,0.393132184,23.89,14.17,14.587,11.114,3,9.23,1.575,0.100024565
329,110,0.393132184,23.89,14.17,14.587,11.114,3,6.9225,3.425,0.098463335
330,110,0.393132184,23.89,14.17,14.587,11.114,3,20.7675,3.425,0.113606035
331,111,0.393132184,23.89,14.17,14.587,10.281,3,9.23,1.575,0.099098111
332,111,0.393132184,23.89,14.17,14.587,10.281,3,6.9225,3.425,0.098816179
333,111,0.393132184,23.89,14.17,14.587,10.281,3,20.7675,3.425,0.11516062
334,112,0.393132184,23.89,14.17,15.142,13.337,3,9.23,1.575,0.104124373
335,112,0.393132184,23.89,14.17,15.142,13.337,3,6.9225,3.425,0.097321542
336,112,0.393132184,23.89,14.17,15.142,13.337,3,20.7675,3.425,0.113788736
337,113,0.393132184,23.89,14.17,15.142,11.114,3,9.23,1.575,0.099254628
338,113,0.393132184,23.89,14.17,15.142,11.114,3,6.9225,3.425,0.104825332
339,113,0.393132184,23.89,14.17,15.142,11.114,3,20.7675,3.425,0.119039683
340,114,0.393132184,23.89,14.17,15.142,10.281,3,9.23,1.575,0.097947741
341,114,0.393132184,23.89,14.17,15.142,10.281,3,6.9225,3.425,0.11905701
342,114,0.393132184,23.89,14.17,15.142,10.281,3,20.7675,3.425,0.12254402
343,115,0.393132184,23.89,15.56,15.977,13.337,3,9.23,1.575,0.102934226
344,115,0.393132184,23.89,15.56,15.977,13.337,3,6.9225,3.425,0.099641335
345,115,0.393132184,23.89,15.56,15.977,13.337,3,20.7675,3.425,0.109188153
346,116,0.393132184,23.89,15.56,15.977,11.114,3,9.23,1.575,0.101804765
347,116,0.393132184,23.89,15.56,15.977,11.114,3,6.9225,3.425,0.097942842
348,116,0.393132184,23.89,15.56,15.977,11.114,3,20.7675,3.425,0.11098475
349,117,0.393132184,23.89,15.56,15.977,10.281,3,9.23,1.575,0.102754226
350,117,0.393132184,23.89,15.56,15.977,10.281,3,6.9225,3.425,0.09830448
351,117,0.393132184,23.89,15.56,15.977,10.281,3,20.7675,3.425,0.112398071
352,118,0.393132184,23.89,15.56,16.532,13.337,3,9.23,1.575,0.10383051
353,118,0.393132184,23.89,15.56,16.532,13.337,3,6.9225,3.425,0.097187185
354,118,0.393132184,23.89,15.56,16.532,13.337,3,20.7675,3.425,0.110989188
355,119,0.393132184,23.89,15.56,16.532,11.114,3,9.23,1.575,0.10356302
356,119,0.393132184,23.89,15.56,16.532,11.114,3,6.9225,3.425,0.121093183
357,119,0.393132184,23.89,15.56,16.532,11.114,3,20.7675,3.425,0.114971828
358,120,0.393132184,23.89,15.56,16.532,10.281,3,9.23,1.575,0.103599075
359,120,0.393132184,23.89,15.56,16.532,10.281,3,6.9225,3.425,0.119843192
360,120,0.393132184,23.89,15.56,16.532,10.281,3,20.7675,3.425,0.117984166
361,121,0.393132184,23.89,18.33,18.747,13.337,3,9.23,1.575,0.118088239
362,121,0.393132184,23.89,18.33,18.747,13.337,3,6.9225,3.425,0.124317881
363,121,0.393132184,23.89,18.33,18.747,13.337,3,20.7675,3.425,0.106241231
364,122,0.393132184,23.89,18.33,18.747,11.114,3,9.23,1.575,0.118018964
365,122,0.393132184,23.89,18.33,18.747,11.114,3,6.9225,3.425,0.128862757
366,122,0.393132184,23.89,18.33,18.747,11.114,3,20.7675,3.425,0.100023416
367,123,0.393132184,23.89,18.33,18.747,10.281,3,9.23,1.575,0.118857744
368,123,0.393132184,23.89,18.33,18.747,10.281,3,6.9225,3.425,0.128547836
369,123,0.393132184,23.89,18.33,18.747,10.281,3,20.7675,3.425,0.101669433
370,124,0.393132184,23.89,18.33,19.302,13.337,3,9.23,1.575,0.121042005
371,124,0.393132184,23.89,18.33,19.302,13.337,3,6.9225,3.425,0.126909818
372,124,0.393132184,23.89,18.33,19.302,13.337,3,20.7675,3.425,0.10510829
373,125,0.393132184,23.89,18.33,19.302,11.114,3,9.23,1.575,0.121015875
374,125,0.393132184,23.89,18.33,19.302,11.114,3,6.9225,3.425,0.126682852
375,125,0.393132184,23.89,18.33,19.302,11.114,3,20.7675,3.425,0.104242628
376,126,0.393132184,23.89,18.33,19.302,10.281,3,9.23,1.575,0.121075229
377,126,0.393132184,23.89,18.33,19.302,10.281,3,6.9225,3.425,0.125648707
378,126,0.393132184,23.89,18.33,19.302,10.281,3,20.7675,3.425,0.106055936
379,127,0.393132184,29.44,14.17,14.587,14.727,3,9.23,1.575,0.092053791
380,127,0.393132184,29.44,14.17,14.587,14.727,3,6.9225,3.425,0.095021023
381,127,0.393132184,29.44,14.17,14.587,14.727,3,20.7675,3.425,0.107753956
382,128,0.393132184,29.44,14.17,14.587,12.504,3,9.23,1.575,0.085635915
383,128,0.393132184,29.44,14.17,14.587,12.504,3,6.9225,3.425,0.113359362
384,128,0.393132184,29.44,14.17,14.587,12.504,3,20.7675,3.425,0.117331374
385,129,0.393132184,29.44,14.17,14.587,11.671,3,9.23,1.575,0.084547706
386,129,0.393132184,29.44,14.17,14.587,11.671,3,6.9225,3.425,0.112685973
387,129,0.393132184,29.44,14.17,14.587,11.671,3,20.7675,3.425,0.117413036
388,130,0.393132184,29.44,14.17,15.142,14.727,3,9.23,1.575,0.086911686
389,130,0.393132184,29.44,14.17,15.142,14.727,3,6.9225,3.425,0.111822145
390,130,0.393132184,29.44,14.17,15.142,14.727,3,20.7675,3.425,0.114890267
391,131,0.393132184,29.44,14.17,15.142,12.504,3,9.23,1.575,0.085711307
392,131,0.393132184,29.44,14.17,15.142,12.504,3,6.9225,3.425,0.116060476
393,131,0.393132184,29.44,14.17,15.142,12.504,3,20.7675,3.425,0.121534129
394,132,0.393132184,29.44,14.17,15.142,11.671,3,9.23,1.575,0.085895439
395,132,0.393132184,29.44,14.17,15.142,11.671,3,6.9225,3.425,0.116304717
396,132,0.393132184,29.44,14.17,15.142,11.671,3,20.7675,3.425,0.12439902
397,133,0.393132184,29.44,15.56,15.977,14.727,3,9.23,1.575,0.087908839
398,133,0.393132184,29.44,15.56,15.977,14.727,3,6.9225,3.425,0.096996792
399,133,0.393132184,29.44,15.56,15.977,14.727,3,20.7675,3.425,0.111353115
400,134,0.393132184,29.44,15.56,15.977,12.504,3,9.23,1.575,0.083568297
401,134,0.393132184,29.44,15.56,15.977,12.504,3,6.9225,3.425,0.12200215
402,134,0.393132184,29.44,15.56,15.977,12.504,3,20.7675,3.425,0.116732313
403,135,0.393132184,29.44,15.56,15.977,11.671,3,9.23,1.575,0.083395793
404,135,0.393132184,29.44,15.56,15.977,11.671,3,6.9225,3.425,0.122594102
405,135,0.393132184,29.44,15.56,15.977,11.671,3,20.7675,3.425,0.12157337
406,136,0.393132184,29.44,15.56,16.532,14.727,3,9.23,1.575,0.086201647
407,136,0.393132184,29.44,15.56,16.532,14.727,3,6.9225,3.425,0.110289775
408,136,0.393132184,29.44,15.56,16.532,14.727,3,20.7675,3.425,0.115704111
409,137,0.393132184,29.44,15.56,16.532,12.504,3,9.23,1.575,0.084449542
410,137,0.393132184,29.44,15.56,16.532,12.504,3,6.9225,3.425,0.123832941
411,137,0.393132184,29.44,15.56,16.532,12.504,3,20.7675,3.425,0.12537749
412,138,0.393132184,29.44,15.56,16.532,11.671,3,9.23,1.575,0.085257546
413,138,0.393132184,29.44,15.56,16.532,11.671,3,6.9225,3.425,0.120173955
414,138,0.393132184,29.44,15.56,16.532,11.671,3,20.7675,3.425,0.124685857
415,139,0.393132184,29.44,18.33,18.747,14.727,3,9.23,1.575,0.09090048
416,139,0.393132184,29.44,18.33,18.747,14.727,3,6.9225,3.425,0.095060912
417,139,0.393132184,29.44,18.33,18.747,14.727,3,20.7675,3.425,0.108638176
418,140,0.393132184,29.44,18.33,18.747,12.504,3,9.23,1.575,0.087051885
419,140,0.393132184,29.44,18.33,18.747,12.504,3,6.9225,3.425,0.116736151
420,140,0.393132184,29.44,18.33,18.747,12.504,3,20.7675,3.425,0.117925001
421,141,0.393132184,29.44,18.33,18.747,11.671,3,9.23,1.575,0.087046686
422,141,0.393132184,29.44,18.33,18.747,11.671,3,6.9225,3.425,0.118867329
423,141,0.393132184,29.44,18.33,18.747,11.671,3,20.7675,3.425,0.121522585
424,142,0.393132184,29.44,18.33,19.302,14.727,3,9.23,1.575,0.08911798
425,142,0.393132184,29.44,18.33,19.302,14.727,3,6.9225,3.425,0.114796896
426,142,0.393132184,29.44,18.33,19.302,14.727,3,20.7675,3.425,0.114624255
427,143,0.393132184,29.44,18.33,19.302,12.504,3,9.23,1.575,0.08919565
428,143,0.393132184,29.44,18.33,19.302,12.504,3,6.9225,3.425,0.121591089
429,143,0.393132184,29.44,18.33,19.302,12.504,3,20.7675,3.425,0.120575132
430,144,0.393132184,29.44,18.33,19.302,11.671,3,9.23,1.575,0.08935194
431,144,0.393132184,29.44,18.33,19.302,11.671,3,6.9225,3.425,0.124452501
432,144,0.393132184,29.44,18.33,19.302,11.671,3,20.7675,3.425,0.11899434
433,145,0.393132184,35,14.17,14.587,17.497,3,9.23,1.575,0.078458337
434,145,0.393132184,35,14.17,14.587,17.497,3,6.9225,3.425,0.08124252
435,145,0.393132184,35,14.17,14.587,17.497,3,20.7675,3.425,0.091242493
436,146,0.393132184,35,14.17,14.587,15.274,3,9.23,1.575,0.076813593
437,146,0.393132184,35,14.17,14.587,15.274,3,6.9225,3.425,0.079822545
438,146,0.393132184,35,14.17,14.587,15.274,3,20.7675,3.425,0.091788084
439,147,0.393132184,35,14.17,14.587,14.441,3,9.23,1.575,0.077008513
440,147,0.393132184,35,14.17,14.587,14.441,3,6.9225,3.425,0.080482113
441,147,0.393132184,35,14.17,14.587,14.441,3,20.7675,3.425,0.093510661
442,148,0.393132184,35,14.17,15.142,17.497,3,9.23,1.575,0.072270425
443,148,0.393132184,35,14.17,15.142,17.497,3,6.9225,3.425,0.080517164
444,148,0.393132184,35,14.17,15.142,17.497,3,20.7675,3.425,0.093616458
445,149,0.393132184,35,14.17,15.142,15.274,3,9.23,1.575,0.073823343
446,149,0.393132184,35,14.17,15.142,15.274,3,6.9225,3.425,0.082124762
447,149,0.393132184,35,14.17,15.142,15.274,3,20.7675,3.425,0.095263581
448,150,0.393132184,35,14.17,15.142,14.441,3,9.23,1.575,0.074226912
449,150,0.393132184,35,14.17,15.142,14.441,3,6.9225,3.425,0.083006442
450,150,0.393132184,35,14.17,15.142,14.441,3,20.7675,3.425,0.09553403
451,151,0.393132184,35,15.56,15.977,17.497,3,9.23,1.575,0.072737718
452,151,0.393132184,35,15.56,15.977,17.497,3,6.9225,3.425,0.084756569
453,151,0.393132184,35,15.56,15.977,17.497,3,20.7675,3.425,0.090486646
454,152,0.393132184,35,15.56,15.977,15.274,3,9.23,1.575,0.076236136
455,152,0.393132184,35,15.56,15.977,15.274,3,6.9225,3.425,0.081408504
456,152,0.393132184,35,15.56,15.977,15.274,3,20.7675,3.425,0.093335783
457,153,0.393132184,35,15.56,15.977,14.441,3,9.23,1.575,0.07635708
458,153,0.393132184,35,15.56,15.977,14.441,3,6.9225,3.425,0.081573919
459,153,0.393132184,35,15.56,15.977,14.441,3,20.7675,3.425,0.09319025
460,154,0.393132184,35,15.56,16.532,17.497,3,9.23,1.575,0.07640491
461,154,0.393132184,35,15.56,16.532,17.497,3,6.9225,3.425,0.080274267
462,154,0.393132184,35,15.56,16.532,17.497,3,20.7675,3.425,0.09422221
463,155,0.393132184,35,15.56,16.532,15.274,3,9.23,1.575,0.075503777
464,155,0.393132184,35,15.56,16.532,15.274,3,6.9225,3.425,0.081892716
465,155,0.393132184,35,15.56,16.532,15.274,3,20.7675,3.425,0.094868541
466,156,0.393132184,35,15.56,16.532,14.441,3,9.23,1.575,0.07567061
467,156,0.393132184,35,15.56,16.532,14.441,3,6.9225,3.425,0.082310782
468,156,0.393132184,35,15.56,16.532,14.441,3,20.7675,3.425,0.094992088
469,157,0.393132184,35,18.33,18.747,17.497,3,9.23,1.575,0.077248107
470,157,0.393132184,35,18.33,18.747,17.497,3,6.9225,3.425,0.089651295
471,157,0.393132184,35,18.33,18.747,17.497,3,20.7675,3.425,0.096060076
472,158,0.393132184,35,18.33,18.747,15.274,3,9.23,1.575,0.080430643
473,158,0.393132184,35,18.33,18.747,15.274,3,6.9225,3.425,0.091295957
474,158,0.393132184,35,18.33,18.747,15.274,3,20.7675,3.425,0.09778439
475,159,0.393132184,35,18.33,18.747,14.441,3,9.23,1.575,0.07948105
476,159,0.393132184,35,18.33,18.747,14.441,3,6.9225,3.425,0.092076457
477,159,0.393132184,35,18.33,18.747,14.441,3,20.7675,3.425,0.099499813
478,160,0.393132184,35,18.33,19.302,17.497,3,9.23,1.575,0.078390144
479,160,0.393132184,35,18.33,19.302,17.497,3,6.9225,3.425,0.093207183
480,160,0.393132184,35,18.33,19.302,17.497,3,20.7675,3.425,0.102137561
481,161,0.393132184,35,18.33,19.302,15.274,3,9.23,1.575,0.079499866
482,161,0.393132184,35,18.33,19.302,15.274,3,6.9225,3.425,0.094413284
483,161,0.393132184,35,18.33,19.302,15.274,3,20.7675,3.425,0.100558887
484,162,0.393132184,35,18.33,19.302,14.441,3,9.23,1.575,0.079246937
485,162,0.393132184,35,18.33,19.302,14.441,3,6.9225,3.425,0.093010068
486,162,0.393132184,35,18.33,19.302,14.441,3,20.7675,3.425,0.10075112
487,163,0.439383029,23.89,14.17,14.587,13.337,3,9.23,1.575,0.120458974
488,163,0.439383029,23.89,14.17,14.587,13.337,3,6.9225,3.425,0.097155595
489,163,0.439383029,23.89,14.17,14.587,13.337,3,20.7675,3.425,0.113409694
490,164,0.439383029,23.89,14.17,14.587,11.114,3,9.23,1.575,0.108379073
491,164,0.439383029,23.89,14.17,14.587,11.114,3,6.9225,3.425,0.101126042
492,164,0.439383029,23.89,14.17,14.587,11.114,3,20.7675,3.425,0.114070053
493,165,0.439383029,23.89,14.17,14.587,10.281,3,9.23,1.575,0.10588141
494,165,0.439383029,23.89,14.17,14.587,10.281,3,6.9225,3.425,0.10126143
495,165,0.439383029,23.89,14.17,14.587,10.281,3,20.7675,3.425,0.114765817
496,166,0.439383029,23.89,14.17,15.142,13.337,3,9.23,1.575,0.116917073
497,166,0.439383029,23.89,14.17,15.142,13.337,3,6.9225,3.425,0.105563245
498,166,0.439383029,23.89,14.17,15.142,13.337,3,20.7675,3.425,0.114196268
499,167,0.439383029,23.89,14.17,15.142,11.114,3,9.23,1.575,0.109178455
500,167,0.439383029,23.89,14.17,15.142,11.114,3,6.9225,3.425,0.108831626
501,167,0.439383029,23.89,14.17,15.142,11.114,3,20.7675,3.425,0.115940168
502,168,0.439383029,23.89,14.17,15.142,10.281,3,9.23,1.575,0.108198525
503,168,0.439383029,23.89,14.17,15.142,10.281,3,6.9225,3.425,0.125015849
504,168,0.439383029,23.89,14.17,15.142,10.281,3,20.7675,3.425,0.116907892
505,169,0.439383029,23.89,15.56,15.977,13.337,3,9.23,1.575,0.116102452
506,169,0.439383029,23.89,15.56,15.977,13.337,3,6.9225,3.425,0.107001217
507,169,0.439383029,23.89,15.56,15.977,13.337,3,20.7675,3.425,0.111770019
508,170,0.439383029,23.89,15.56,15.977,11.114,3,9.23,1.575,0.117876771
509,170,0.439383029,23.89,15.56,15.977,11.114,3,6.9225,3.425,0.116713153
510,170,0.439383029,23.89,15.56,15.977,11.114,3,20.7675,3.425,0.110892031
511,171,0.439383029,23.89,15.56,15.977,10.281,3,9.23,1.575,0.122659595
512,171,0.439383029,23.89,15.56,15.977,10.281,3,6.9225,3.425,0.121412385
513,171,0.439383029,23.89,15.56,15.977,10.281,3,20.7675,3.425,0.111781483
514,172,0.439383029,23.89,15.56,16.532,13.337,3,9.23,1.575,0.111280617
515,172,0.439383029,23.89,15.56,16.532,13.337,3,6.9225,3.425,0.112080492
516,172,0.439383029,23.89,15.56,16.532,13.337,3,20.7675,3.425,0.112055914
517,173,0.439383029,23.89,15.56,16.532,11.114,3,9.23,1.575,0.122789761
518,173,0.439383029,23.89,15.56,16.532,11.114,3,6.9225,3.425,0.124585327
519,173,0.439383029,23.89,15.56,16.532,11.114,3,20.7675,3.425,0.11291638
520,174,0.439383029,23.89,15.56,16.532,10.281,3,9.23,1.575,0.127902849
521,174,0.439383029,23.89,15.56,16.532,10.281,3,6.9225,3.425,0.125906586
522,174,0.439383029,23.89,15.56,16.532,10.281,3,20.7675,3.425,0.118636918
523,175,0.439383029,23.89,18.33,18.747,13.337,3,9.23,1.575,0.129052367
524,175,0.439383029,23.89,18.33,18.747,13.337,3,6.9225,3.425,0.140514855
525,175,0.439383029,23.89,18.33,18.747,13.337,3,20.7675,3.425,0.115990403
526,176,0.439383029,23.89,18.33,18.747,11.114,3,9.23,1.575,0.13292468
527,176,0.439383029,23.89,18.33,18.747,11.114,3,6.9225,3.425,0.142479518
528,176,0.439383029,23.89,18.33,18.747,11.114,3,20.7675,3.425,0.108606701
529,177,0.439383029,23.89,18.33,18.747,10.281,3,9.23,1.575,0.133350148
530,177,0.439383029,23.89,18.33,18.747,10.281,3,6.9225,3.425,0.140721107
531,177,0.439383029,23.89,18.33,18.747,10.281,3,20.7675,3.425,0.105814546
532,178,0.439383029,23.89,18.33,19.302,13.337,3,9.23,1.575,0.132765572
533,178,0.439383029,23.89,18.33,19.302,13.337,3,6.9225,3.425,0.140878609
534,178,0.439383029,23.89,18.33,19.302,13.337,3,20.7675,3.425,0.110265684
535,179,0.439383029,23.89,18.33,19.302,11.114,3,9.23,1.575,0.134520072
536,179,0.439383029,23.89,18.33,19.302,11.114,3,6.9225,3.425,0.141855963
537,179,0.439383029,23.89,18.33,19.302,11.114,3,20.7675,3.425,0.103438837
538,180,0.439383029,23.89,18.33,19.302,10.281,3,9.23,1.575,0.133989753
539,180,0.439383029,23.89,18.33,19.302,10.281,3,6.9225,3.425,0.140720671
540,180,0.439383029,23.89,18.33,19.302,10.281,3,20.7675,3.425,0.104977713
541,181,0.439383029,29.44,14.17,14.587,14.727,3,9.23,1.575,0.096262542
542,181,0.439383029,29.44,14.17,14.587,14.727,3,6.9225,3.425,0.105105415
543,181,0.439383029,29.44,14.17,14.587,14.727,3,20.7675,3.425,0.116284338
544,182,0.439383029,29.44,14.17,14.587,12.504,3,9.23,1.575,0.093455752
545,182,0.439383029,29.44,14.17,14.587,12.504,3,6.9225,3.425,0.112954649
546,182,0.439383029,29.44,14.17,14.587,12.504,3,20.7675,3.425,0.118045884
547,183,0.439383029,29.44,14.17,14.587,11.671,3,9.23,1.575,0.093517702
548,183,0.439383029,29.44,14.17,14.587,11.671,3,6.9225,3.425,0.117938847
549,183,0.439383029,29.44,14.17,14.587,11.671,3,20.7675,3.425,0.121158423
550,184,0.439383029,29.44,14.17,15.142,14.727,3,9.23,1.575,0.09559728
551,184,0.439383029,29.44,14.17,15.142,14.727,3,6.9225,3.425,0.110497192
552,184,0.439383029,29.44,14.17,15.142,14.727,3,20.7675,3.425,0.120236331
553,185,0.439383029,29.44,14.17,15.142,12.504,3,9.23,1.575,0.092031409
554,185,0.439383029,29.44,14.17,15.142,12.504,3,6.9225,3.425,0.120774935
555,185,0.439383029,29.44,14.17,15.142,12.504,3,20.7675,3.425,0.124881451
556,186,0.439383029,29.44,14.17,15.142,11.671,3,9.23,1.575,0.091625517
557,186,0.439383029,29.44,14.17,15.142,11.671,3,6.9225,3.425,0.121889391
558,186,0.439383029,29.44,14.17,15.142,11.671,3,20.7675,3.425,0.127857862
559,187,0.439383029,29.44,15.56,15.977,14.727,3,9.23,1.575,0.101033443
560,187,0.439383029,29.44,15.56,15.977,14.727,3,6.9225,3.425,0.103332897
561,187,0.439383029,29.44,15.56,15.977,14.727,3,20.7675,3.425,0.114480237
562,188,0.439383029,29.44,15.56,15.977,12.504,3,9.23,1.575,0.093295711
563,188,0.439383029,29.44,15.56,15.977,12.504,3,6.9225,3.425,0.113836525
564,188,0.439383029,29.44,15.56,15.977,12.504,3,20.7675,3.425,0.116339115
565,189,0.439383029,29.44,15.56,15.977,11.671,3,9.23,1.575,0.092791553
566,189,0.439383029,29.44,15.56,15.977,11.671,3,6.9225,3.425,0.117889135
567,189,0.439383029,29.44,15.56,15.977,11.671,3,20.7675,3.425,0.118693487
568,190,0.439383029,29.44,15.56,16.532,14.727,3,9.23,1.575,0.09448615
569,190,0.439383029,29.44,15.56,16.532,14.727,3,6.9225,3.425,0.110868439
570,190,0.439383029,29.44,15.56,16.532,14.727,3,20.7675,3.425,0.11820107
571,191,0.439383029,29.44,15.56,16.532,12.504,3,9.23,1.575,0.094504865
572,191,0.439383029,29.44,15.56,16.532,12.504,3,6.9225,3.425,0.121738854
573,191,0.439383029,29.44,15.56,16.532,12.504,3,20.7675,3.425,0.123125897
574,192,0.439383029,29.44,15.56,16.532,11.671,3,9.23,1.575,0.094619765
575,192,0.439383029,29.44,15.56,16.532,11.671,3,6.9225,3.425,0.123180521
576,192,0.439383029,29.44,15.56,16.532,11.671,3,20.7675,3.425,0.125632291
577,193,0.439383029,29.44,18.33,18.747,14.727,3,9.23,1.575,0.101608593
578,193,0.439383029,29.44,18.33,18.747,14.727,3,6.9225,3.425,0.100192997
579,193,0.439383029,29.44,18.33,18.747,14.727,3,20.7675,3.425,0.110303536
580,194,0.439383029,29.44,18.33,18.747,12.504,3,9.23,1.575,0.102445107
581,194,0.439383029,29.44,18.33,18.747,12.504,3,6.9225,3.425,0.102269452
582,194,0.439383029,29.44,18.33,18.747,12.504,3,20.7675,3.425,0.112135869
583,195,0.439383029,29.44,18.33,18.747,11.671,3,9.23,1.575,0.098838853
584,195,0.439383029,29.44,18.33,18.747,11.671,3,6.9225,3.425,0.115127763
585,195,0.439383029,29.44,18.33,18.747,11.671,3,20.7675,3.425,0.114911182
586,196,0.439383029,29.44,18.33,19.302,14.727,3,9.23,1.575,0.103783774
587,196,0.439383029,29.44,18.33,19.302,14.727,3,6.9225,3.425,0.099062143
588,196,0.439383029,29.44,18.33,19.302,14.727,3,20.7675,3.425,0.11242977
589,197,0.439383029,29.44,18.33,19.302,12.504,3,9.23,1.575,0.102523795
590,197,0.439383029,29.44,18.33,19.302,12.504,3,6.9225,3.425,0.126755238
591,197,0.439383029,29.44,18.33,19.302,12.504,3,20.7675,3.425,0.117982754
592,198,0.439383029,29.44,18.33,19.302,11.671,3,9.23,1.575,0.10601195
593,198,0.439383029,29.44,18.33,19.302,11.671,3,6.9225,3.425,0.130033173
594,198,0.439383029,29.44,18.33,19.302,11.671,3,20.7675,3.425,0.121192975
595,199,0.439383029,35,14.17,14.587,17.497,3,9.23,1.575,0.078594116
596,199,0.439383029,35,14.17,14.587,17.497,3,6.9225,3.425,0.085901089
597,199,0.439383029,35,14.17,14.587,17.497,3,20.7675,3.425,0.091122697
598,200,0.439383029,35,14.17,14.587,15.274,3,9.23,1.575,0.078730793
599,200,0.439383029,35,14.17,14.587,15.274,3,6.9225,3.425,0.082770469
600,200,0.439383029,35,14.17,14.587,15.274,3,20.7675,3.425,0.093378069
601,201,0.439383029,35,14.17,14.587,14.441,3,9.23,1.575,0.077884877
602,201,0.439383029,35,14.17,14.587,14.441,3,6.9225,3.425,0.080604685
603,201,0.439383029,35,14.17,14.587,14.441,3,20.7675,3.425,0.096195155
604,202,0.439383029,35,14.17,15.142,17.497,3,9.23,1.575,0.08159332
605,202,0.439383029,35,14.17,15.142,17.497,3,6.9225,3.425,0.089524266
606,202,0.439383029,35,14.17,15.142,17.497,3,20.7675,3.425,0.100566725
607,203,0.439383029,35,14.17,15.142,15.274,3,9.23,1.575,0.077105821
608,203,0.439383029,35,14.17,15.142,15.274,3,6.9225,3.425,0.082672088
609,203,0.439383029,35,14.17,15.142,15.274,3,20.7675,3.425,0.100370984
610,204,0.439383029,35,14.17,15.142,14.441,3,9.23,1.575,0.077714892
611,204,0.439383029,35,14.17,15.142,14.441,3,6.9225,3.425,0.082976717
612,204,0.439383029,35,14.17,15.142,14.441,3,20.7675,3.425,0.100936232
613,205,0.439383029,35,15.56,15.977,17.497,3,9.23,1.575,0.083851132
614,205,0.439383029,35,15.56,15.977,17.497,3,6.9225,3.425,0.091888186
615,205,0.439383029,35,15.56,15.977,17.497,3,20.7675,3.425,0.10502353
616,206,0.439383029,35,15.56,15.977,15.274,3,9.23,1.575,0.081165708
617,206,0.439383029,35,15.56,15.977,15.274,3,6.9225,3.425,0.088609862
618,206,0.439383029,35,15.56,15.977,15.274,3,20.7675,3.425,0.104655124
619,207,0.439383029,35,15.56,15.977,14.441,3,9.23,1.575,0.077909829
620,207,0.439383029,35,15.56,15.977,14.441,3,6.9225,3.425,0.086538339
621,207,0.439383029,35,15.56,15.977,14.441,3,20.7675,3.425,0.103514875
622,208,0.439383029,35,15.56,16.532,17.497,3,9.23,1.575,0.087329618
623,208,0.439383029,35,15.56,16.532,17.497,3,6.9225,3.425,0.095856857
624,208,0.439383029,35,15.56,16.532,17.497,3,20.7675,3.425,0.108077474
625,209,0.439383029,35,15.56,16.532,15.274,3,9.23,1.575,0.083097652
626,209,0.439383029,35,15.56,16.532,15.274,3,6.9225,3.425,0.092564318
627,209,0.439383029,35,15.56,16.532,15.274,3,20.7675,3.425,0.111422936
628,210,0.439383029,35,15.56,16.532,14.441,3,9.23,1.575,0.077888539
629,210,0.439383029,35,15.56,16.532,14.441,3,6.9225,3.425,0.093222472
630,210,0.439383029,35,15.56,16.532,14.441,3,20.7675,3.425,0.111707643
