index,sim,saf,sat,ewt,ist,wit,n_occ,x,y,MRT,T,V
25,9,0.393132184,4.44,28.06,28.06,27.500999999999998,3,9.23,1.575,28.60989778,25.08795724,0.155027429
26,9,0.393132184,4.44,28.06,28.06,27.500999999999998,3,6.9225,3.425,28.57738673,24.98081278,0.15757179300000002
27,9,0.393132184,4.44,28.06,28.06,27.500999999999998,3,20.7675,3.425,28.50602564,25.17444321,0.183844185
28,10,0.393132184,8.61,23.89,23.89,26.664,3,9.23,1.575,25.07223818,22.32313943,0.162823049
29,10,0.393132184,8.61,23.89,23.89,26.664,3,6.9225,3.425,25.10590059,22.26817843,0.156274356
30,10,0.393132184,8.61,23.89,23.89,26.664,3,20.7675,3.425,25.02692954,22.13458016,0.176550602
31,11,0.393132184,8.61,23.89,23.89,28.191999999999997,3,9.23,1.575,25.09276628,22.61334957,0.150885816
32,11,0.393132184,8.61,23.89,23.89,28.191999999999997,3,6.9225,3.425,25.15683292,22.24784525,0.141565874
33,11,0.393132184,8.61,23.89,23.89,28.191999999999997,3,20.7675,3.425,25.07733843,22.47035878,0.168522388
34,12,0.393132184,8.61,23.89,23.89,29.581,3,9.23,1.575,25.09739239,22.4112327,0.162668788
35,12,0.393132184,8.61,23.89,23.89,29.581,3,6.9225,3.425,25.20407839,22.25595631,0.152024537
36,12,0.393132184,8.61,23.89,23.89,29.581,3,20.7675,3.425,25.10643952,22.064304800000002,0.187549772
37,13,0.393132184,8.61,25.97,25.97,26.664,3,9.23,1.575,26.85317769,23.90761183,0.164961298
38,13,0.393132184,8.61,25.97,25.97,26.664,3,6.9225,3.425,26.85865929,23.83627285,0.145856187
39,13,0.393132184,8.61,25.97,25.97,26.664,3,20.7675,3.425,26.785628000000003,23.87644301,0.181984222
40,14,0.393132184,8.61,25.97,25.97,28.191999999999997,3,9.23,1.575,26.88751664,24.29649218,0.144287112
41,14,0.393132184,8.61,25.97,25.97,28.191999999999997,3,6.9225,3.425,26.90251969,24.08412264,0.139435379
42,14,0.393132184,8.61,25.97,25.97,28.191999999999997,3,20.7675,3.425,26.84769868,23.813029500000003,0.176551147
43,15,0.393132184,8.61,25.97,25.97,29.581,3,9.23,1.575,26.8878082,24.25879362,0.138401009
44,15,0.393132184,8.61,25.97,25.97,29.581,3,6.9225,3.425,26.96819541,23.90852614,0.140074749
45,15,0.393132184,8.61,25.97,25.97,29.581,3,20.7675,3.425,26.87217937,23.84508589,0.176470493
46,16,0.393132184,8.61,28.06,28.06,26.664,3,9.23,1.575,28.65228898,25.51235013,0.160938974
47,16,0.393132184,8.61,28.06,28.06,26.664,3,6.9225,3.425,28.62859343,25.46245907,0.14335929
48,16,0.393132184,8.61,28.06,28.06,26.664,3,20.7675,3.425,28.56056655,25.37198536,0.162021884
49,17,0.393132184,8.61,28.06,28.06,28.191999999999997,3,9.23,1.575,28.67529603,25.57778374,0.160108359
50,17,0.393132184,8.61,28.06,28.06,28.191999999999997,3,6.9225,3.425,28.66401775,25.5346812,0.157669927
51,17,0.393132184,8.61,28.06,28.06,28.191999999999997,3,20.7675,3.425,28.60915593,25.68183778,0.18934820300000002
52,18,0.393132184,8.61,28.06,28.06,29.581,3,9.23,1.575,28.69024924,25.80974004,0.153672734
53,18,0.393132184,8.61,28.06,28.06,29.581,3,6.9225,3.425,28.70056912,25.58119372,0.14661048599999998
54,18,0.393132184,8.61,28.06,28.06,29.581,3,20.7675,3.425,28.68158277,25.89217335,0.165076802
55,19,0.393132184,12.78,23.89,23.89,28.754,3,9.23,1.575,25.17691236,23.29584355,0.152089361
56,19,0.393132184,12.78,23.89,23.89,28.754,3,6.9225,3.425,25.25259919,23.01668325,0.14083953400000002
57,19,0.393132184,12.78,23.89,23.89,28.754,3,20.7675,3.425,25.19945521,23.08539311,0.15635172
58,20,0.393132184,12.78,23.89,23.89,30.281999999999996,3,9.23,1.575,25.19004207,23.31939494,0.147943314
59,20,0.393132184,12.78,23.89,23.89,30.281999999999996,3,6.9225,3.425,25.30124438,23.14972088,0.137895034
60,20,0.393132184,12.78,23.89,23.89,30.281999999999996,3,20.7675,3.425,25.25141309,22.96283641,0.147246229
61,21,0.393132184,12.78,23.89,23.89,31.671,3,9.23,1.575,25.204112600000002,23.40107235,0.152911175
62,21,0.393132184,12.78,23.89,23.89,31.671,3,6.9225,3.425,25.3426658,23.12568891,0.142747403
63,21,0.393132184,12.78,23.89,23.89,31.671,3,20.7675,3.425,25.27957117,22.73536766,0.148764447
64,22,0.393132184,12.78,25.97,25.97,28.754,3,9.23,1.575,26.95554191,24.65376167,0.160599562
65,22,0.393132184,12.78,25.97,25.97,28.754,3,6.9225,3.425,26.99451698,24.58398266,0.147904585
66,22,0.393132184,12.78,25.97,25.97,28.754,3,20.7675,3.425,26.94473176,24.29559557,0.163999667
67,23,0.393132184,12.78,25.97,25.97,30.281999999999996,3,9.23,1.575,26.96761854,24.75661666,0.150594022
68,23,0.393132184,12.78,25.97,25.97,30.281999999999996,3,6.9225,3.425,27.04470153,24.67144991,0.13020415300000002
69,23,0.393132184,12.78,25.97,25.97,30.281999999999996,3,20.7675,3.425,26.99647149,24.55181858,0.160734114
70,24,0.393132184,12.78,25.97,25.97,31.671,3,9.23,1.575,26.97734623,24.74505167,0.159856206
71,24,0.393132184,12.78,25.97,25.97,31.671,3,6.9225,3.425,27.09017254,24.59502348,0.13534172
72,24,0.393132184,12.78,25.97,25.97,31.671,3,20.7675,3.425,27.03955648,24.62694653,0.165651628
73,25,0.393132184,12.78,28.06,28.06,28.754,3,9.23,1.575,28.75067403,26.39153611,0.155392905
74,25,0.393132184,12.78,28.06,28.06,28.754,3,6.9225,3.425,28.75658883,26.19095278,0.130417001
75,25,0.393132184,12.78,28.06,28.06,28.754,3,20.7675,3.425,28.69982346,26.01781107,0.17473232800000002
76,26,0.393132184,12.78,28.06,28.06,30.281999999999996,3,9.23,1.575,28.75689476,26.34921592,0.156029597
77,26,0.393132184,12.78,28.06,28.06,30.281999999999996,3,6.9225,3.425,28.80502324,26.13156899,0.141146301
78,26,0.393132184,12.78,28.06,28.06,30.281999999999996,3,20.7675,3.425,28.77275664,26.11333907,0.159554026
79,27,0.393132184,12.78,28.06,28.06,31.671,3,9.23,1.575,28.77354777,26.26805784,0.15121814
80,27,0.393132184,12.78,28.06,28.06,31.671,3,6.9225,3.425,28.85986755,26.233929800000002,0.136239695
81,27,0.393132184,12.78,28.06,28.06,31.671,3,20.7675,3.425,28.78673225,25.97922852,0.17317395300000002
82,28,0.439383029,4.44,23.89,23.89,24.584,3,9.23,1.575,24.94782513,21.50206171,0.17202297
83,28,0.439383029,4.44,23.89,23.89,24.584,3,6.9225,3.425,24.94772689,21.2984359,0.15597356
84,28,0.439383029,4.44,23.89,23.89,24.584,3,20.7675,3.425,24.87520541,21.36654416,0.165446601
85,29,0.439383029,4.44,23.89,23.89,26.112,3,9.23,1.575,24.95529335,21.31155815,0.170355726
86,29,0.439383029,4.44,23.89,23.89,26.112,3,6.9225,3.425,24.99143794,21.25633319,0.169515931
87,29,0.439383029,4.44,23.89,23.89,26.112,3,20.7675,3.425,24.88226732,21.09120784,0.210012842
88,30,0.439383029,4.44,23.89,23.89,27.500999999999998,3,9.23,1.575,24.96812366,21.50767535,0.168263768
89,30,0.439383029,4.44,23.89,23.89,27.500999999999998,3,6.9225,3.425,25.03129567,21.28426148,0.166420795
90,30,0.439383029,4.44,23.89,23.89,27.500999999999998,3,20.7675,3.425,24.94766137,21.31105181,0.201137013
91,31,0.439383029,4.44,25.97,25.97,24.584,3,9.23,1.575,26.72365528,22.86102701,0.17854107800000002
92,31,0.439383029,4.44,25.97,25.97,24.584,3,6.9225,3.425,26.70484849,22.87718384,0.160795459
93,31,0.439383029,4.44,25.97,25.97,24.584,3,20.7675,3.425,26.59874156,22.70847645,0.21113146100000002
94,32,0.439383029,4.44,25.97,25.97,26.112,3,9.23,1.575,26.73683126,22.93914474,0.169986096
95,32,0.439383029,4.44,25.97,25.97,26.112,3,6.9225,3.425,26.74596608,22.94060366,0.163433494
96,32,0.439383029,4.44,25.97,25.97,26.112,3,20.7675,3.425,26.63578481,22.72045125,0.213460465
97,33,0.439383029,4.44,25.97,25.97,27.500999999999998,3,9.23,1.575,26.76851097,23.38560611,0.148690464
98,33,0.439383029,4.44,25.97,25.97,27.500999999999998,3,6.9225,3.425,26.77853475,23.07330866,0.155446516
99,33,0.439383029,4.44,25.97,25.97,27.500999999999998,3,20.7675,3.425,26.71862365,23.15681166,0.188338075
100,34,0.439383029,4.44,28.06,28.06,24.584,3,9.23,1.575,28.53149404,24.52664869,0.169578072
101,34,0.439383029,4.44,28.06,28.06,24.584,3,6.9225,3.425,28.45864909,24.40585936,0.169470134
102,34,0.439383029,4.44,28.06,28.06,24.584,3,20.7675,3.425,28.39707079,24.106039199999998,0.16122836
103,35,0.439383029,4.44,28.06,28.06,26.112,3,9.23,1.575,28.514150800000003,24.63022252,0.1683415
104,35,0.439383029,4.44,28.06,28.06,26.112,3,6.9225,3.425,28.50705307,24.51744901,0.143658051
105,35,0.439383029,4.44,28.06,28.06,26.112,3,20.7675,3.425,28.41754537,24.51870518,0.212491326
106,36,0.439383029,4.44,28.06,28.06,27.500999999999998,3,9.23,1.575,28.55744095,24.87441198,0.176068351
107,36,0.439383029,4.44,28.06,28.06,27.500999999999998,3,6.9225,3.425,28.56324658,24.66840382,0.16067784400000001
108,36,0.439383029,4.44,28.06,28.06,27.500999999999998,3,20.7675,3.425,28.45160089,24.59859124,0.21413756
109,37,0.439383029,8.61,23.89,23.89,26.664,3,9.23,1.575,25.04971296,22.29434272,0.17781190300000002
110,37,0.439383029,8.61,23.89,23.89,26.664,3,6.9225,3.425,25.09438196,22.21699189,0.152054319
111,37,0.439383029,8.61,23.89,23.89,26.664,3,20.7675,3.425,25.0099918,21.83124027,0.181124277
112,38,0.439383029,8.61,23.89,23.89,28.191999999999997,3,9.23,1.575,25.0719026,22.21906936,0.165140561
113,38,0.439383029,8.61,23.89,23.89,28.191999999999997,3,6.9225,3.425,25.15264708,22.082497399999998,0.145246497
114,38,0.439383029,8.61,23.89,23.89,28.191999999999997,3,20.7675,3.425,25.04917829,21.73405723,0.179724923
115,39,0.439383029,8.61,23.89,23.89,29.581,3,9.23,1.575,25.06741026,22.11890538,0.162976178
116,39,0.439383029,8.61,23.89,23.89,29.581,3,6.9225,3.425,25.17643754,21.95128379,0.151778221
117,39,0.439383029,8.61,23.89,23.89,29.581,3,20.7675,3.425,25.11018931,21.97303106,0.171129148
118,40,0.439383029,8.61,25.97,25.97,26.664,3,9.23,1.575,26.82608556,23.69560595,0.173203181
119,40,0.439383029,8.61,25.97,25.97,26.664,3,6.9225,3.425,26.84117451,23.56649532,0.15397999199999998
120,40,0.439383029,8.61,25.97,25.97,26.664,3,20.7675,3.425,26.77072964,23.33784322,0.17032942399999998
121,41,0.439383029,8.61,25.97,25.97,28.191999999999997,3,9.23,1.575,26.84798935,23.89121362,0.159043452
122,41,0.439383029,8.61,25.97,25.97,28.191999999999997,3,6.9225,3.425,26.888128499999997,23.64598773,0.144499928
123,41,0.439383029,8.61,25.97,25.97,28.191999999999997,3,20.7675,3.425,26.81535826,23.26012454,0.18576959699999998
124,42,0.439383029,8.61,25.97,25.97,29.581,3,9.23,1.575,26.85868255,23.84496852,0.167878085
125,42,0.439383029,8.61,25.97,25.97,29.581,3,6.9225,3.425,26.92794597,23.66851102,0.15751122
126,42,0.439383029,8.61,25.97,25.97,29.581,3,20.7675,3.425,26.85318228,23.3706967,0.184385838
127,43,0.439383029,8.61,28.06,28.06,26.664,3,9.23,1.575,28.6384553,25.63120048,0.159377246
128,43,0.439383029,8.61,28.06,28.06,26.664,3,6.9225,3.425,28.60755996,25.35636248,0.135260077
129,43,0.439383029,8.61,28.06,28.06,26.664,3,20.7675,3.425,28.54636217,24.94271984,0.168411029
130,44,0.439383029,8.61,28.06,28.06,28.191999999999997,3,9.23,1.575,28.6332393,25.23990629,0.165552427
131,44,0.439383029,8.61,28.06,28.06,28.191999999999997,3,6.9225,3.425,28.65943518,25.24044983,0.145983164
132,44,0.439383029,8.61,28.06,28.06,28.191999999999997,3,20.7675,3.425,28.56674434,24.98812356,0.195881622
133,45,0.439383029,8.61,28.06,28.06,29.581,3,9.23,1.575,28.65134307,25.34300944,0.164306456
134,45,0.439383029,8.61,28.06,28.06,29.581,3,6.9225,3.425,28.69338318,25.415029699999998,0.155253082
135,45,0.439383029,8.61,28.06,28.06,29.581,3,20.7675,3.425,28.62751221,24.98892829,0.16866410699999998
136,46,0.439383029,12.78,23.89,23.89,28.754,3,9.23,1.575,25.15730792,23.21985149,0.149938301
137,46,0.439383029,12.78,23.89,23.89,28.754,3,6.9225,3.425,25.23361848,23.17434632,0.142244861
138,46,0.439383029,12.78,23.89,23.89,28.754,3,20.7675,3.425,25.16808254,22.79401675,0.160132664
139,47,0.439383029,12.78,23.89,23.89,30.281999999999996,3,9.23,1.575,25.17291587,23.31865154,0.15834326099999999
140,47,0.439383029,12.78,23.89,23.89,30.281999999999996,3,6.9225,3.425,25.28478345,23.21387114,0.140303901
141,47,0.439383029,12.78,23.89,23.89,30.281999999999996,3,20.7675,3.425,25.21300713,22.71348983,0.157293019
142,48,0.439383029,12.78,23.89,23.89,31.671,3,9.23,1.575,25.18589865,23.24957639,0.154502406
143,48,0.439383029,12.78,23.89,23.89,31.671,3,6.9225,3.425,25.32841884,23.27115834,0.14787733
144,48,0.439383029,12.78,23.89,23.89,31.671,3,20.7675,3.425,25.25936884,23.09938088,0.148525086
145,49,0.439383029,12.78,25.97,25.97,28.754,3,9.23,1.575,26.93389005,24.48582477,0.167836127
146,49,0.439383029,12.78,25.97,25.97,28.754,3,6.9225,3.425,26.99137211,24.46635598,0.12454206400000001
147,49,0.439383029,12.78,25.97,25.97,28.754,3,20.7675,3.425,26.92679317,24.270419399999998,0.16318162
148,50,0.439383029,12.78,25.97,25.97,30.281999999999996,3,9.23,1.575,26.9462762,24.57819338,0.160820107
149,50,0.439383029,12.78,25.97,25.97,30.281999999999996,3,6.9225,3.425,27.03345115,24.39473939,0.136642561
150,50,0.439383029,12.78,25.97,25.97,30.281999999999996,3,20.7675,3.425,26.97110757,24.33376886,0.163269813
151,51,0.439383029,12.78,25.97,25.97,31.671,3,9.23,1.575,26.95479741,24.57885987,0.162089589
152,51,0.439383029,12.78,25.97,25.97,31.671,3,6.9225,3.425,27.06939168,24.46630854,0.148114269
153,51,0.439383029,12.78,25.97,25.97,31.671,3,20.7675,3.425,27.01353367,24.33125063,0.162385947
154,52,0.439383029,12.78,28.06,28.06,28.754,3,9.23,1.575,28.71923123,26.0119791,0.16917032699999998
155,52,0.439383029,12.78,28.06,28.06,28.754,3,6.9225,3.425,28.75361429,26.04499667,0.13582392699999998
156,52,0.439383029,12.78,28.06,28.06,28.754,3,20.7675,3.425,28.68699933,25.73491086,0.163389841
157,53,0.439383029,12.78,28.06,28.06,30.281999999999996,3,9.23,1.575,28.73692978,26.02710106,0.16275519800000002
158,53,0.439383029,12.78,28.06,28.06,30.281999999999996,3,6.9225,3.425,28.80442131,25.93584356,0.13900754699999998
159,53,0.439383029,12.78,28.06,28.06,30.281999999999996,3,20.7675,3.425,28.74755347,25.92952402,0.15558792300000002
160,54,0.439383029,12.78,28.06,28.06,31.671,3,9.23,1.575,28.74659575,26.03208903,0.16359295199999999
161,54,0.439383029,12.78,28.06,28.06,31.671,3,6.9225,3.425,28.83995541,25.95397502,0.136919495
162,54,0.439383029,12.78,28.06,28.06,31.671,3,20.7675,3.425,28.78712805,25.80500033,0.168173479
163,55,0.505868619,4.44,23.89,23.89,24.584,3,9.23,1.575,24.89531081,20.99986528,0.18907326300000002
164,55,0.505868619,4.44,23.89,23.89,24.584,3,6.9225,3.425,24.911503699999997,20.83748874,0.165264203
165,55,0.505868619,4.44,23.89,23.89,24.584,3,20.7675,3.425,24.81548477,20.64907375,0.19526136100000002
166,56,0.505868619,4.44,23.89,23.89,26.112,3,9.23,1.575,24.91072005,21.18723607,0.19517563100000002
167,56,0.505868619,4.44,23.89,23.89,26.112,3,6.9225,3.425,24.96589096,21.09954249,0.150403512
168,56,0.505868619,4.44,23.89,23.89,26.112,3,20.7675,3.425,24.87943319,20.81995548,0.17717366
169,57,0.505868619,4.44,23.89,23.89,27.500999999999998,3,9.23,1.575,24.91622721,20.97164871,0.182898301
170,57,0.505868619,4.44,23.89,23.89,27.500999999999998,3,6.9225,3.425,25.00396314,20.90780243,0.165843845
171,57,0.505868619,4.44,23.89,23.89,27.500999999999998,3,20.7675,3.425,24.91423168,20.73009266,0.190793071
172,58,0.505868619,4.44,25.97,25.97,24.584,3,9.23,1.575,26.68114192,22.64839049,0.190230058
173,58,0.505868619,4.44,25.97,25.97,24.584,3,6.9225,3.425,26.66012024,22.63839016,0.150439357
174,58,0.505868619,4.44,25.97,25.97,24.584,3,20.7675,3.425,26.57867029,22.23511575,0.195086879
175,59,0.505868619,4.44,25.97,25.97,26.112,3,9.23,1.575,26.68336323,22.47133649,0.18412028100000002
176,59,0.505868619,4.44,25.97,25.97,26.112,3,6.9225,3.425,26.71155026,22.44607024,0.16201466
177,59,0.505868619,4.44,25.97,25.97,26.112,3,20.7675,3.425,26.61995334,22.06258466,0.20857762800000001
178,60,0.505868619,4.44,25.97,25.97,27.500999999999998,3,9.23,1.575,26.70183436,22.61790878,0.193831274
179,60,0.505868619,4.44,25.97,25.97,27.500999999999998,3,6.9225,3.425,26.7606739,22.60154492,0.15069227400000001
180,60,0.505868619,4.44,25.97,25.97,27.500999999999998,3,20.7675,3.425,26.65233968,22.11689711,0.20444943100000001
181,61,0.505868619,4.44,28.06,28.06,24.584,3,9.23,1.575,28.45752571,24.17089622,0.192462574
182,61,0.505868619,4.44,28.06,28.06,24.584,3,6.9225,3.425,28.42246665,24.06833478,0.155881561
183,61,0.505868619,4.44,28.06,28.06,24.584,3,20.7675,3.425,28.33901442,23.64476171,0.173095611
184,62,0.505868619,4.44,28.06,28.06,26.112,3,9.23,1.575,28.47393037,24.03774654,0.19360079800000002
185,62,0.505868619,4.44,28.06,28.06,26.112,3,6.9225,3.425,28.46620728,24.03865207,0.17076215600000003
186,62,0.505868619,4.44,28.06,28.06,26.112,3,20.7675,3.425,28.40239809,23.94554748,0.18450644600000002
187,63,0.505868619,4.44,28.06,28.06,27.500999999999998,3,9.23,1.575,28.48900854,24.38381133,0.18859493
188,63,0.505868619,4.44,28.06,28.06,27.500999999999998,3,6.9225,3.425,28.511104600000003,24.23427517,0.161454443
189,63,0.505868619,4.44,28.06,28.06,27.500999999999998,3,20.7675,3.425,28.41717446,23.9569472,0.21016289600000002
190,64,0.505868619,8.61,23.89,23.89,26.664,3,9.23,1.575,25.00739284,21.96868925,0.167786414
191,64,0.505868619,8.61,23.89,23.89,26.664,3,6.9225,3.425,25.06065653,21.74049284,0.156491778
192,64,0.505868619,8.61,23.89,23.89,26.664,3,20.7675,3.425,24.98227063,21.56948404,0.17345704
193,65,0.505868619,8.61,23.89,23.89,28.191999999999997,3,9.23,1.575,25.01878601,22.044023899999996,0.1693772
194,65,0.505868619,8.61,23.89,23.89,28.191999999999997,3,6.9225,3.425,25.1076951,21.98854032,0.151705445
195,65,0.505868619,8.61,23.89,23.89,28.191999999999997,3,20.7675,3.425,25.00964888,21.46408129,0.183700933
196,66,0.505868619,8.61,23.89,23.89,29.581,3,9.23,1.575,25.04705195,22.20571545,0.172132685
197,66,0.505868619,8.61,23.89,23.89,29.581,3,6.9225,3.425,25.16464679,22.36013152,0.151108944
198,66,0.505868619,8.61,23.89,23.89,29.581,3,20.7675,3.425,25.07785441,22.00958139,0.158202182
199,67,0.505868619,8.61,25.97,25.97,26.664,3,9.23,1.575,26.78881895,23.41340443,0.190744595
200,67,0.505868619,8.61,25.97,25.97,26.664,3,6.9225,3.425,26.81221479,23.33288813,0.14082652699999998
201,67,0.505868619,8.61,25.97,25.97,26.664,3,20.7675,3.425,26.75226556,23.13563867,0.169969008
202,68,0.505868619,8.61,25.97,25.97,28.191999999999997,3,9.23,1.575,26.80007803,23.40927844,0.180763284
203,68,0.505868619,8.61,25.97,25.97,28.191999999999997,3,6.9225,3.425,26.85661499,23.28723888,0.147936903
204,68,0.505868619,8.61,25.97,25.97,28.191999999999997,3,20.7675,3.425,26.79448281,23.21049542,0.171833288
205,69,0.505868619,8.61,25.97,25.97,29.581,3,9.23,1.575,26.81314316,23.4942074,0.17930493600000003
206,69,0.505868619,8.61,25.97,25.97,29.581,3,6.9225,3.425,26.89841915,23.37659513,0.145430167
207,69,0.505868619,8.61,25.97,25.97,29.581,3,20.7675,3.425,26.826901,23.27128466,0.175463205
208,70,0.505868619,8.61,28.06,28.06,26.664,3,9.23,1.575,28.57535907,24.92417124,0.182708825
209,70,0.505868619,8.61,28.06,28.06,26.664,3,6.9225,3.425,28.57841107,24.84051569,0.152585274
210,70,0.505868619,8.61,28.06,28.06,26.664,3,20.7675,3.425,28.52404133,24.71262026,0.17491960399999998
211,71,0.505868619,8.61,28.06,28.06,28.191999999999997,3,9.23,1.575,28.58400518,24.86032979,0.193357639
212,71,0.505868619,8.61,28.06,28.06,28.191999999999997,3,6.9225,3.425,28.61303995,24.94324391,0.138263621
213,71,0.505868619,8.61,28.06,28.06,28.191999999999997,3,20.7675,3.425,28.5574233,24.48559046,0.190112615
214,72,0.505868619,8.61,28.06,28.06,29.581,3,9.23,1.575,28.597257199999998,24.94066051,0.17613914
215,72,0.505868619,8.61,28.06,28.06,29.581,3,6.9225,3.425,28.65817434,24.76109705,0.155909403
216,72,0.505868619,8.61,28.06,28.06,29.581,3,20.7675,3.425,28.60400937,24.69539655,0.17642997800000002
217,73,0.505868619,12.78,23.89,23.89,28.754,3,9.23,1.575,25.13187697,23.03403236,0.166734289
218,73,0.505868619,12.78,23.89,23.89,28.754,3,6.9225,3.425,25.22460293,23.01083058,0.141761375
219,73,0.505868619,12.78,23.89,23.89,28.754,3,20.7675,3.425,25.13455662,22.70816745,0.178348384
220,74,0.505868619,12.78,23.89,23.89,30.281999999999996,3,9.23,1.575,25.15872772,23.10837278,0.159097237
221,74,0.505868619,12.78,23.89,23.89,30.281999999999996,3,6.9225,3.425,25.26491755,22.93104856,0.160451827
222,74,0.505868619,12.78,23.89,23.89,30.281999999999996,3,20.7675,3.425,25.19942797,23.10248577,0.148590533
223,75,0.505868619,12.78,23.89,23.89,31.671,3,9.23,1.575,25.16159977,23.14216813,0.156841698
224,75,0.505868619,12.78,23.89,23.89,31.671,3,6.9225,3.425,25.30334584,22.98527246,0.157911995
225,75,0.505868619,12.78,23.89,23.89,31.671,3,20.7675,3.425,25.23679925,22.9707264,0.163270428
226,76,0.505868619,12.78,25.97,25.97,28.754,3,9.23,1.575,26.90337158,24.40260416,0.16600276
227,76,0.505868619,12.78,25.97,25.97,28.754,3,6.9225,3.425,26.96497822,24.5304906,0.151082256
228,76,0.505868619,12.78,25.97,25.97,28.754,3,20.7675,3.425,26.89955719,24.53781995,0.151970242
229,77,0.505868619,12.78,25.97,25.97,30.281999999999996,3,9.23,1.575,26.92960206,24.55157062,0.171585947
230,77,0.505868619,12.78,25.97,25.97,30.281999999999996,3,6.9225,3.425,27.01903733,24.73782541,0.140753002
231,77,0.505868619,12.78,25.97,25.97,30.281999999999996,3,20.7675,3.425,26.94437289,24.33539651,0.16606397
232,78,0.505868619,12.78,25.97,25.97,31.671,3,9.23,1.575,26.93821346,24.54673969,0.178581823
233,78,0.505868619,12.78,25.97,25.97,31.671,3,6.9225,3.425,27.06873148,24.81557365,0.144055775
234,78,0.505868619,12.78,25.97,25.97,31.671,3,20.7675,3.425,26.97449369,24.22391231,0.17176622100000002
235,79,0.505868619,12.78,28.06,28.06,28.754,3,9.23,1.575,28.68537805,25.80804747,0.172748795
236,79,0.505868619,12.78,28.06,28.06,28.754,3,6.9225,3.425,28.71579349,25.71004322,0.13763688
237,79,0.505868619,12.78,28.06,28.06,28.754,3,20.7675,3.425,28.65404706,25.60792081,0.164088341
238,80,0.505868619,12.78,28.06,28.06,30.281999999999996,3,9.23,1.575,28.69771114,25.83090916,0.17205191
239,80,0.505868619,12.78,28.06,28.06,30.281999999999996,3,6.9225,3.425,28.77713149,25.79787155,0.12982601
240,80,0.505868619,12.78,28.06,28.06,30.281999999999996,3,20.7675,3.425,28.68834058,25.53252598,0.170331913
241,81,0.505868619,12.78,28.06,28.06,31.671,3,9.23,1.575,28.71989147,25.88588655,0.173894386
242,81,0.505868619,12.78,28.06,28.06,31.671,3,6.9225,3.425,28.83127895,25.949710800000002,0.12146711199999999
243,81,0.505868619,12.78,28.06,28.06,31.671,3,20.7675,3.425,28.73605687,25.757933800000004,0.167720189
244,82,0.60993302,4.44,23.89,23.89,24.584,3,9.23,1.575,24.83497283,20.67947462,0.203410495
245,82,0.60993302,4.44,23.89,23.89,24.584,3,6.9225,3.425,24.86687463,20.864951100000003,0.17279612
246,82,0.60993302,4.44,23.89,23.89,24.584,3,20.7675,3.425,24.762620499999997,20.33145458,0.20044053899999997
247,83,0.60993302,4.44,23.89,23.89,26.112,3,9.23,1.575,24.86174097,20.77106691,0.208465475
248,83,0.60993302,4.44,23.89,23.89,26.112,3,6.9225,3.425,24.92808323,20.95984141,0.159826529
249,83,0.60993302,4.44,23.89,23.89,26.112,3,20.7675,3.425,24.79201719,20.20373935,0.21648062199999998
250,84,0.60993302,4.44,23.89,23.89,27.500999999999998,3,9.23,1.575,24.8765366,20.86036649,0.199424087
251,84,0.60993302,4.44,23.89,23.89,27.500999999999998,3,6.9225,3.425,24.96197314,20.88108594,0.144700792
252,84,0.60993302,4.44,23.89,23.89,27.500999999999998,3,20.7675,3.425,24.83278713,20.40057341,0.205464956
253,85,0.60993302,4.44,25.97,25.97,24.584,3,9.23,1.575,26.60930422,22.20298264,0.205167474
254,85,0.60993302,4.44,25.97,25.97,24.584,3,6.9225,3.425,26.62244199,22.21489564,0.153452637
255,85,0.60993302,4.44,25.97,25.97,24.584,3,20.7675,3.425,26.51223182,21.75070685,0.188403288
256,86,0.60993302,4.44,25.97,25.97,26.112,3,9.23,1.575,26.62158039,22.16024544,0.207143226
257,86,0.60993302,4.44,25.97,25.97,26.112,3,6.9225,3.425,26.65193606,22.12431253,0.151329051
258,86,0.60993302,4.44,25.97,25.97,26.112,3,20.7675,3.425,26.547471500000004,22.01332819,0.202578233
259,87,0.60993302,4.44,25.97,25.97,27.500999999999998,3,9.23,1.575,26.64338059,22.3573531,0.19689767800000002
260,87,0.60993302,4.44,25.97,25.97,27.500999999999998,3,6.9225,3.425,26.70181507,22.23948089,0.158368629
261,87,0.60993302,4.44,25.97,25.97,27.500999999999998,3,20.7675,3.425,26.58656397,21.93866754,0.193280187
262,88,0.60993302,4.44,28.06,28.06,24.584,3,9.23,1.575,28.37463563,23.51933848,0.20999353699999998
263,88,0.60993302,4.44,28.06,28.06,24.584,3,6.9225,3.425,28.36550434,23.49481051,0.16907852899999998
264,88,0.60993302,4.44,28.06,28.06,24.584,3,20.7675,3.425,28.30581588,23.33849872,0.18376119100000002
265,89,0.60993302,4.44,28.06,28.06,26.112,3,9.23,1.575,28.40863031,23.71061289,0.207521089
266,89,0.60993302,4.44,28.06,28.06,26.112,3,6.9225,3.425,28.41920201,23.76343786,0.160826515
267,89,0.60993302,4.44,28.06,28.06,26.112,3,20.7675,3.425,28.35246231,23.29476892,0.18061329
268,90,0.60993302,4.44,28.06,28.06,27.500999999999998,3,9.23,1.575,28.4059332,23.73377398,0.20804867100000002
269,90,0.60993302,4.44,28.06,28.06,27.500999999999998,3,6.9225,3.425,28.45629021,23.52897472,0.17297486199999998
