index,sim,tem,mass,n,occ,x,y,V
1767,18,25,8,28,8,4.415,3.8,0.133134308
1768,18,25,8,28,8,4.415,5.8,0.124957867
1769,18,25,8,28,8,7.185,3.8,0.139590469
1770,18,25,8,28,8,7.185,5.8,0.130083333
1771,18,25,8,28,8,10.185,3.8,0.113285119
1772,18,25,8,28,8,13.175,5.8,0.100414943
1773,18,25,8,28,8,15.885,3.8,0.124760667
1774,18,25,8,28,8,15.885,5.8,0.111667943
1775,19,17,26,21,8,4.415,3.8,0.08065343
1776,19,17,26,21,8,4.415,5.8,0.067987176
1777,19,17,26,21,8,7.185,3.8,0.074518369
1778,19,17,26,21,8,7.185,5.8,0.070403127
1779,19,17,26,21,8,10.185,3.8,0.074914689
1780,19,17,26,21,8,13.175,5.8,0.080027028
1781,19,17,26,21,8,15.885,3.8,0.070344549
1782,19,17,26,21,8,15.885,5.8,0.067447039
1783,20,17,22,24,8,4.415,3.8,0.072283111
1784,20,17,22,24,8,4.415,5.8,0.068063113
1785,20,17,22,24,8,7.185,3.8,0.0872843
1786,20,17,22,24,8,7.185,5.8,0.076544472
1787,20,17,22,24,8,10.185,3.8,0.077474139
1788,20,17,22,24,8,13.175,5.8,0.086159949
1789,20,17,22,24,8,15.885,3.8,0.065820142
1790,20,17,22,24,8,15.885,5.8,0.067276785
1791,21,16,6,27,8,4.415,3.8,0.107601893
1792,21,16,6,27,8,4.415,5.8,0.093714699
1793,21,16,6,27,8,7.185,3.8,0.104055265
1794,21,16,6,27,8,7.185,5.8,0.102585052
1795,21,16,6,27,8,10.185,3.8,0.110379004
1796,21,16,6,27,8,13.175,5.8,0.088732937
1797,21,16,6,27,8,15.885,3.8,0.100659426
1798,21,16,6,27,8,15.885,5.8,0.102563671
1799,22,24,2,25,8,4.415,3.8,0.143498753
1800,22,24,2,25,8,4.415,5.8,0.130701309
1801,22,24,2,25,8,7.185,3.8,0.135050477
1802,22,24,2,25,8,7.185,5.8,0.122399075
1803,22,24,2,25,8,10.185,3.8,0.104046964
1804,22,24,2,25,8,13.175,5.8,0.110981554
1805,22,24,2,25,8,15.885,3.8,0.122793289
1806,22,24,2,25,8,15.885,5.8,0.123177224
1807,23,11,7,27,8,4.415,3.8,0.08098997
1808,23,11,7,27,8,4.415,5.8,0.09356088
1809,23,11,7,27,8,7.185,3.8,0.069761806
1810,23,11,7,27,8,7.185,5.8,0.092211183
1811,23,11,7,27,8,10.185,3.8,0.098121948
1812,23,11,7,27,8,13.175,5.8,0.087816667
1813,23,11,7,27,8,15.885,3.8,0.089681814
1814,23,11,7,27,8,15.885,5.8,0.086661835
1815,24,20,15,28,8,4.415,3.8,0.114425792
1816,24,20,15,28,8,4.415,5.8,0.10195789
1817,24,20,15,28,8,7.185,3.8,0.111359622
1818,24,20,15,28,8,7.185,5.8,0.109607267
1819,24,20,15,28,8,10.185,3.8,0.098878482
1820,24,20,15,28,8,13.175,5.8,0.097133016
1821,24,20,15,28,8,15.885,3.8,0.103267249
1822,24,20,15,28,8,15.885,5.8,0.097736578
1823,25,20,13,20,8,4.415,3.8,0.09875761
1824,25,20,13,20,8,4.415,5.8,0.101779053
1825,25,20,13,20,8,7.185,3.8,0.122398581
1826,25,20,13,20,8,7.185,5.8,0.11286447
1827,25,20,13,20,8,10.185,3.8,0.091883036
1828,25,20,13,20,8,13.175,5.8,0.099535197
1829,25,20,13,20,8,15.885,3.8,0.097535231
1830,25,20,13,20,8,15.885,5.8,0.086716107
1831,26,14,18,27,8,4.415,3.8,0.088609925
1832,26,14,18,27,8,4.415,5.8,0.095267525
1833,26,14,18,27,8,7.185,3.8,0.11540638
1834,26,14,18,27,8,7.185,5.8,0.098989595
1835,26,14,18,27,8,10.185,3.8,0.084619711
1836,26,14,18,27,8,13.175,5.8,0.086678537
1837,26,14,18,27,8,15.885,3.8,0.094682298
1838,26,14,18,27,8,15.885,5.8,0.074361951
1839,27,20,2,22,8,4.415,3.8,0.105512081
1840,27,20,2,22,8,4.415,5.8,0.121585227
1841,27,20,2,22,8,7.185,3.8,0.107822058
1842,27,20,2,22,8,7.185,5.8,0.124869421
1843,27,20,2,22,8,10.185,3.8,0.118085661
1844,27,20,2,22,8,13.175,5.8,0.103614091
1845,27,20,2,22,8,15.885,3.8,0.118616517
1846,27,20,2,22,8,15.885,5.8,0.112756935
1847,28,17,5,24,8,4.415,3.8,0.093194929
1848,28,17,5,24,8,4.415,5.8,0.108174097
1849,28,17,5,24,8,7.185,3.8,0.096362714
1850,28,17,5,24,8,7.185,5.8,0.114783121
1851,28,17,5,24,8,10.185,3.8,0.107555415
1852,28,17,5,24,8,13.175,5.8,0.10043358
1853,28,17,5,24,8,15.885,3.8,0.109648773
1854,28,17,5,24,8,15.885,5.8,0.103460493
1855,29,14,21,28,8,4.415,3.8,0.084240861
1856,29,14,21,28,8,4.415,5.8,0.084469252
1857,29,14,21,28,8,7.185,3.8,0.10024475
1858,29,14,21,28,8,7.185,5.8,0.089593391
1859,29,14,21,28,8,10.185,3.8,0.079882739
1860,29,14,21,28,8,13.175,5.8,0.083835301
1861,29,14,21,28,8,15.885,3.8,0.08211538
1862,29,14,21,28,8,15.885,5.8,0.070809374
1863,30,20,9,20,8,4.415,3.8,0.081944128
1864,30,20,9,20,8,4.415,5.8,0.117215872
1865,30,20,9,20,8,7.185,3.8,0.092228618
1866,30,20,9,20,8,7.185,5.8,0.117642251
1867,30,20,9,20,8,10.185,3.8,0.103377844
1868,30,20,9,20,8,13.175,5.8,0.101903629
1869,30,20,9,20,8,15.885,3.8,0.110159665
1870,30,20,9,20,8,15.885,5.8,0.10658569
1871,31,15,21,20,8,4.415,3.8,0.08079521
1872,31,15,21,20,8,4.415,5.8,0.07132762
1873,31,15,21,20,8,7.185,3.8,0.082093182
1874,31,15,21,20,8,7.185,5.8,0.077268492
1875,31,15,21,20,8,10.185,3.8,0.081058725
1876,31,15,21,20,8,13.175,5.8,0.086895752
1877,31,15,21,20,8,15.885,3.8,0.072788034
1878,31,15,21,20,8,15.885,5.8,0.069444933
1879,32,17,3,21,8,4.415,3.8,0.085960798
1880,32,17,3,21,8,4.415,5.8,0.112736431
1881,32,17,3,21,8,7.185,3.8,0.098490359
1882,32,17,3,21,8,7.185,5.8,0.11746556
1883,32,17,3,21,8,10.185,3.8,0.113182409
1884,32,17,3,21,8,13.175,5.8,0.101358922
1885,32,17,3,21,8,15.885,3.8,0.113197139
1886,32,17,3,21,8,15.885,5.8,0.101979551
1887,33,11,10,21,8,4.415,3.8,0.084773333
1888,33,11,10,21,8,4.415,5.8,0.074968651
1889,33,11,10,21,8,7.185,3.8,0.081892169
1890,33,11,10,21,8,7.185,5.8,0.076725565
1891,33,11,10,21,8,10.185,3.8,0.083315456
1892,33,11,10,21,8,13.175,5.8,0.089387263
1893,33,11,10,21,8,15.885,3.8,0.097870222
1894,33,11,10,21,8,15.885,5.8,0.076373819
1895,34,22,8,24,8,4.415,3.8,0.091934036
1896,34,22,8,24,8,4.415,5.8,0.113111627
1897,34,22,8,24,8,7.185,3.8,0.105126025
1898,34,22,8,24,8,7.185,5.8,0.122761972
1899,34,22,8,24,8,10.185,3.8,0.115301381
1900,34,22,8,24,8,13.175,5.8,0.106485368
1901,34,22,8,24,8,15.885,3.8,0.121459017
1902,34,22,8,24,8,15.885,5.8,0.113265446
1903,35,13,16,22,8,4.415,3.8,0.078213269
1904,35,13,16,22,8,4.415,5.8,0.082697348
1905,35,13,16,22,8,7.185,3.8,0.093472958
1906,35,13,16,22,8,7.185,5.8,0.087703983
1907,35,13,16,22,8,10.185,3.8,0.075522394
1908,35,13,16,22,8,13.175,5.8,0.091626037
1909,35,13,16,22,8,15.885,3.8,0.085190116
1910,35,13,16,22,8,15.885,5.8,0.070953664
1911,36,24,1,25,8,4.415,3.8,0.091646062
1912,36,24,1,25,8,4.415,5.8,0.1234842
1913,36,24,1,25,8,7.185,3.8,0.11047623
1914,36,24,1,25,8,7.185,5.8,0.119376242
1915,36,24,1,25,8,10.185,3.8,0.130466806
1916,36,24,1,25,8,13.175,5.8,0.117609916
1917,36,24,1,25,8,15.885,3.8,0.136456812
1918,36,24,1,25,8,15.885,5.8,0.111860401
1919,37,19,31,21,8,4.415,3.8,0.074185923
1920,37,19,31,21,8,4.415,5.8,0.066257806
1921,37,19,31,21,8,7.185,3.8,0.073768205
1922,37,19,31,21,8,7.185,5.8,0.070145246
1923,37,19,31,21,8,10.185,3.8,0.066248963
1924,37,19,31,21,8,13.175,5.8,0.071364231
1925,37,19,31,21,8,15.885,3.8,0.069213176
1926,37,19,31,21,8,15.885,5.8,0.066978045
1927,38,22,27,27,8,4.415,3.8,0.06796059
1928,38,22,27,27,8,4.415,5.8,0.059823053
1929,38,22,27,27,8,7.185,3.8,0.078429022
1930,38,22,27,27,8,7.185,5.8,0.071685567
1931,38,22,27,27,8,10.185,3.8,0.074508491
1932,38,22,27,27,8,13.175,5.8,0.081809795
1933,38,22,27,27,8,15.885,3.8,0.058665516
1934,38,22,27,27,8,15.885,5.8,0.061168164
1935,39,17,13,25,8,4.415,3.8,0.082727205
1936,39,17,13,25,8,4.415,5.8,0.108610145
1937,39,17,13,25,8,7.185,3.8,0.086624804
1938,39,17,13,25,8,7.185,5.8,0.107449543
1939,39,17,13,25,8,10.185,3.8,0.089552759
1940,39,17,13,25,8,13.175,5.8,0.093445558
1941,39,17,13,25,8,15.885,3.8,0.098357812
1942,39,17,13,25,8,15.885,5.8,0.100082247
1943,40,13,20,28,8,4.415,3.8,0.065295819
1944,40,13,20,28,8,4.415,5.8,0.09052188
1945,40,13,20,28,8,7.185,3.8,0.066230546
1946,40,13,20,28,8,7.185,5.8,0.096618886
1947,40,13,20,28,8,10.185,3.8,0.067263297
1948,40,13,20,28,8,13.175,5.8,0.086229815
1949,40,13,20,28,8,15.885,3.8,0.08791627
1950,40,13,20,28,8,15.885,5.8,0.076511124
1951,41,25,8,20,8,4.415,3.8,0.123830922
1952,41,25,8,20,8,4.415,5.8,0.123693778
1953,41,25,8,20,8,7.185,3.8,0.129453738
1954,41,25,8,20,8,7.185,5.8,0.12242236
1955,41,25,8,20,8,10.185,3.8,0.118228774
1956,41,25,8,20,8,13.175,5.8,0.107530634
1957,41,25,8,20,8,15.885,3.8,0.120993255
1958,41,25,8,20,8,15.885,5.8,0.108703123
1959,42,16,4,24,8,4.415,3.8,0.112076371
1960,42,16,4,24,8,4.415,5.8,0.098065947
1961,42,16,4,24,8,7.185,3.8,0.115185064
1962,42,16,4,24,8,7.185,5.8,0.102250192
1963,42,16,4,24,8,10.185,3.8,0.106676498
1964,42,16,4,24,8,13.175,5.8,0.099771784
1965,42,16,4,24,8,15.885,3.8,0.108021088
1966,42,16,4,24,8,15.885,5.8,0.095662429
1967,43,22,8,22,8,4.415,3.8,0.099460225
1968,43,22,8,22,8,4.415,5.8,0.116118955
1969,43,22,8,22,8,7.185,3.8,0.086287122
1970,43,22,8,22,8,7.185,5.8,0.119640337
1971,43,22,8,22,8,10.185,3.8,0.116009651
1972,43,22,8,22,8,13.175,5.8,0.105718481
1973,43,22,8,22,8,15.885,3.8,0.120291118
1974,43,22,8,22,8,15.885,5.8,0.111831204
1975,44,19,7,21,8,4.415,3.8,0.108724654
1976,44,19,7,21,8,4.415,5.8,0.119397061
1977,44,19,7,21,8,7.185,3.8,0.129419114
1978,44,19,7,21,8,7.185,5.8,0.117405024
1979,44,19,7,21,8,10.185,3.8,0.109940978
1980,44,19,7,21,8,13.175,5.8,0.102866635
1981,44,19,7,21,8,15.885,3.8,0.106655386
1982,44,19,7,21,8,15.885,5.8,0.106432988
1983,45,18,15,28,8,4.415,3.8,0.103306127
1984,45,18,15,28,8,4.415,5.8,0.102681201
1985,45,18,15,28,8,7.185,3.8,0.111017914
1986,45,18,15,28,8,7.185,5.8,0.105329263
1987,45,18,15,28,8,10.185,3.8,0.101460279
1988,45,18,15,28,8,13.175,5.8,0.094301681
1989,45,18,15,28,8,15.885,3.8,0.101932717
1990,45,18,15,28,8,15.885,5.8,0.098997135
1991,46,24,9,23,8,4.415,3.8,0.130185864
1992,46,24,9,23,8,4.415,5.8,0.1228553
1993,46,24,9,23,8,7.185,3.8,0.126732888
1994,46,24,9,23,8,7.185,5.8,0.117779596
1995,46,24,9,23,8,10.185,3.8,0.112284135
1996,46,24,9,23,8,13.175,5.8,0.104362054
1997,46,24,9,23,8,15.885,3.8,0.114173373
1998,46,24,9,23,8,15.885,5.8,0.112086859
1999,47,27,2,23,8,4.415,3.8,0.144260933
2000,47,27,2,23,8,4.415,5.8,0.13918864
2001,47,27,2,23,8,7.185,3.8,0.148226999
2002,47,27,2,23,8,7.185,5.8,0.139460871
2003,47,27,2,23,8,10.185,3.8,0.124981441
2004,47,27,2,23,8,13.175,5.8,0.108829661
2005,47,27,2,23,8,15.885,3.8,0.1296258
2006,47,27,2,23,8,15.885,5.8,0.118961966
2007,48,19,9,27,8,4.415,3.8,0.099782222
2008,48,19,9,27,8,4.415,5.8,0.109536344
2009,48,19,9,27,8,7.185,3.8,0.080235785
2010,48,19,9,27,8,7.185,5.8,0.115634841
2011,48,19,9,27,8,10.185,3.8,0.107864408
2012,48,19,9,27,8,13.175,5.8,0.096023488
2013,48,19,9,27,8,15.885,3.8,0.109838477
2014,48,19,9,27,8,15.885,5.8,0.107478847
2015,49,12,9,28,8,4.415,3.8,0.081724252
2016,49,12,9,28,8,4.415,5.8,0.084954132
2017,49,12,9,28,8,7.185,3.8,0.080014573
2018,49,12,9,28,8,7.185,5.8,0.093984101
2019,49,12,9,28,8,10.185,3.8,0.096965676
2020,49,12,9,28,8,13.175,5.8,0.091216915
2021,49,12,9,28,8,15.885,3.8,0.088742257
2022,49,12,9,28,8,15.885,5.8,0.093186617
2023,50,15,3,24,8,4.415,3.8,0.098412225
2024,50,15,3,24,8,4.415,5.8,0.108326766
2025,50,15,3,24,8,7.185,3.8,0.091200585
2026,50,15,3,24,8,7.185,5.8,0.111765497
2027,50,15,3,24,8,10.185,3.8,0.107980792
2028,50,15,3,24,8,13.175,5.8,0.098254806
2029,50,15,3,24,8,15.885,3.8,0.10510042
2030,50,15,3,24,8,15.885,5.8,0.096402534
2031,51,21,17,28,8,4.415,3.8,0.106851023
2032,51,21,17,28,8,4.415,5.8,0.10208207
2033,51,21,17,28,8,7.185,3.8,0.112576514
2034,51,21,17,28,8,7.185,5.8,0.107506466
2035,51,21,17,28,8,10.185,3.8,0.100604515
2036,51,21,17,28,8,13.175,5.8,0.095211848
2037,51,21,17,28,8,15.885,3.8,0.098620161
2038,51,21,17,28,8,15.885,5.8,0.094720122
2039,52,12,3,26,8,4.415,3.8,0.094505005
2040,52,12,3,26,8,4.415,5.8,0.102050993
2041,52,12,3,26,8,7.185,3.8,0.095683207
2042,52,12,3,26,8,7.185,5.8,0.095421141
2043,52,12,3,26,8,10.185,3.8,0.09384849
2044,52,12,3,26,8,13.175,5.8,0.084620633
2045,52,12,3,26,8,15.885,3.8,0.085994113
2046,52,12,3,26,8,15.885,5.8,0.079571341
2047,53,19,1,23,8,4.415,3.8,0.112588602
2048,53,19,1,23,8,4.415,5.8,0.116740217
2049,53,19,1,23,8,7.185,3.8,0.104939873
2050,53,19,1,23,8,7.185,5.8,0.114313475
2051,53,19,1,23,8,10.185,3.8,0.1192333
2052,53,19,1,23,8,13.175,5.8,0.101105474
2053,53,19,1,23,8,15.885,3.8,0.107309867
2054,53,19,1,23,8,15.885,5.8,0.121562624
2055,54,17,3,26,8,4.415,3.8,0.116132115
2056,54,17,3,26,8,4.415,5.8,0.09542399
2057,54,17,3,26,8,7.185,3.8,0.109115539
2058,54,17,3,26,8,7.185,5.8,0.102215633
2059,54,17,3,26,8,10.185,3.8,0.114526195
2060,54,17,3,26,8,13.175,5.8,0.094283576
2061,54,17,3,26,8,15.885,3.8,0.10360243
2062,54,17,3,26,8,15.885,5.8,0.101920136
2063,55,17,19,25,8,4.415,3.8,0.075387833
2064,55,17,19,25,8,4.415,5.8,0.089809849
2065,55,17,19,25,8,7.185,3.8,0.099987837
2066,55,17,19,25,8,7.185,5.8,0.098844181
2067,55,17,19,25,8,10.185,3.8,0.072015656
2068,55,17,19,25,8,13.175,5.8,0.090996982
2069,55,17,19,25,8,15.885,3.8,0.087598168
2070,55,17,19,25,8,15.885,5.8,0.078018347
2071,56,14,16,21,8,4.415,3.8,0.081960472
2072,56,14,16,21,8,4.415,5.8,0.077443345
2073,56,14,16,21,8,7.185,3.8,0.093104151
2074,56,14,16,21,8,7.185,5.8,0.089105287
2075,56,14,16,21,8,10.185,3.8,0.086003619
2076,56,14,16,21,8,13.175,5.8,0.092317072
2077,56,14,16,21,8,15.885,3.8,0.08035188
2078,56,14,16,21,8,15.885,5.8,0.071446782
2079,57,14,11,20,8,4.415,3.8,0.078713936
2080,57,14,11,20,8,4.415,5.8,0.104109206
2081,57,14,11,20,8,7.185,3.8,0.084416885
2082,57,14,11,20,8,7.185,5.8,0.104893898
2083,57,14,11,20,8,10.185,3.8,0.073379449
2084,57,14,11,20,8,13.175,5.8,0.099531027
2085,57,14,11,20,8,15.885,3.8,0.100516222
2086,57,14,11,20,8,15.885,5.8,0.083577176
2087,58,20,2,25,8,4.415,3.8,0.108022818
2088,58,20,2,25,8,4.415,5.8,0.12319651
2089,58,20,2,25,8,7.185,3.8,0.095643772
2090,58,20,2,25,8,7.185,5.8,0.117892128
2091,58,20,2,25,8,10.185,3.8,0.118716297
2092,58,20,2,25,8,13.175,5.8,0.108423193
2093,58,20,2,25,8,15.885,3.8,0.1099316
2094,58,20,2,25,8,15.885,5.8,0.117970427
2095,59,13,17,25,8,4.415,3.8,0.087380417
2096,59,13,17,25,8,4.415,5.8,0.083912895
2097,59,13,17,25,8,7.185,3.8,0.098451287
2098,59,13,17,25,8,7.185,5.8,0.086292824
2099,59,13,17,25,8,10.185,3.8,0.086480279
2100,59,13,17,25,8,13.175,5.8,0.088307804
2101,59,13,17,25,8,15.885,3.8,0.086579918
2102,59,13,17,25,8,15.885,5.8,0.071179351
2103,60,25,9,28,8,4.415,3.8,0.133613775
2104,60,25,9,28,8,4.415,5.8,0.114505363
2105,60,25,9,28,8,7.185,3.8,0.13358289
2106,60,25,9,28,8,7.185,5.8,0.112939931
2107,60,25,9,28,8,10.185,3.8,0.112705404
2108,60,25,9,28,8,13.175,5.8,0.104393868
2109,60,25,9,28,8,15.885,3.8,0.123586665
2110,60,25,9,28,8,15.885,5.8,0.114928758
2111,61,11,6,20,8,4.415,3.8,0.091365663
2112,61,11,6,20,8,4.415,5.8,0.100866086
2113,61,11,6,20,8,7.185,3.8,0.080782883
2114,61,11,6,20,8,7.185,5.8,0.102227474
2115,61,11,6,20,8,10.185,3.8,0.090778513
2116,61,11,6,20,8,13.175,5.8,0.094162769
2117,61,11,6,20,8,15.885,3.8,0.088441426
2118,61,11,6,20,8,15.885,5.8,0.078950189
2119,62,16,5,21,8,4.415,3.8,0.109991827
2120,62,16,5,21,8,4.415,5.8,0.113843185
2121,62,16,5,21,8,7.185,3.8,0.124169178
2122,62,16,5,21,8,7.185,5.8,0.11434079
2123,62,16,5,21,8,10.185,3.8,0.110033316
2124,62,16,5,21,8,13.175,5.8,0.100213121
2125,62,16,5,21,8,15.885,3.8,0.104780599
2126,62,16,5,21,8,15.885,5.8,0.095623596
2127,63,14,2,22,8,4.415,3.8,0.092486983
2128,63,14,2,22,8,4.415,5.8,0.107226737
2129,63,14,2,22,8,7.185,3.8,0.09353659
2130,63,14,2,22,8,7.185,5.8,0.112965855
2131,63,14,2,22,8,10.185,3.8,0.108784624
2132,63,14,2,22,8,13.175,5.8,0.096988862
2133,63,14,2,22,8,15.885,3.8,0.104387017
2134,63,14,2,22,8,15.885,5.8,0.094406393
2135,64,15,11,25,8,4.415,3.8,0.083430016
2136,64,15,11,25,8,4.415,5.8,0.104717389
2137,64,15,11,25,8,7.185,3.8,0.087003661
2138,64,15,11,25,8,7.185,5.8,0.106890963
2139,64,15,11,25,8,10.185,3.8,0.095654074
2140,64,15,11,25,8,13.175,5.8,0.091679589
2141,64,15,11,25,8,15.885,3.8,0.097468626
2142,64,15,11,25,8,15.885,5.8,0.091284485
2143,65,15,14,20,8,4.415,3.8,0.08051042
2144,65,15,14,20,8,4.415,5.8,0.086929871
2145,65,15,14,20,8,7.185,3.8,0.093813447
2146,65,15,14,20,8,7.185,5.8,0.093129017
2147,65,15,14,20,8,10.185,3.8,0.079157328
2148,65,15,14,20,8,13.175,5.8,0.096296375
2149,65,15,14,20,8,15.885,3.8,0.087924154
2150,65,15,14,20,8,15.885,5.8,0.076477013
2151,66,16,21,24,8,4.415,3.8,0.07463107
2152,66,16,21,24,8,4.415,5.8,0.0698684
2153,66,16,21,24,8,7.185,3.8,0.091924144
2154,66,16,21,24,8,7.185,5.8,0.079459781
2155,66,16,21,24,8,10.185,3.8,0.077614287
2156,66,16,21,24,8,13.175,5.8,0.087065145
2157,66,16,21,24,8,15.885,3.8,0.070129615
2158,66,16,21,24,8,15.885,5.8,0.06827955
2159,67,19,6,24,8,4.415,3.8,0.11465612
2160,67,19,6,24,8,4.415,5.8,0.115948779
2161,67,19,6,24,8,7.185,3.8,0.111106184
2162,67,19,6,24,8,7.185,5.8,0.116043573
2163,67,19,6,24,8,10.185,3.8,0.112108142
2164,67,19,6,24,8,13.175,5.8,0.102561928
2165,67,19,6,24,8,15.885,3.8,0.109208868
2166,67,19,6,24,8,15.885,5.8,0.10862054
2167,68,24,7,27,8,4.415,3.8,0.133522012
2168,68,24,7,27,8,4.415,5.8,0.109802905
2169,68,24,7,27,8,7.185,3.8,0.132103184
2170,68,24,7,27,8,7.185,5.8,0.110977675
2171,68,24,7,27,8,10.185,3.8,0.113063692
2172,68,24,7,27,8,13.175,5.8,0.10600706
2173,68,24,7,27,8,15.885,3.8,0.118004201
2174,68,24,7,27,8,15.885,5.8,0.112392461
2175,69,24,7,26,8,4.415,3.8,0.138696314
2176,69,24,7,26,8,4.415,5.8,0.122109471
2177,69,24,7,26,8,7.185,3.8,0.134707666
2178,69,24,7,26,8,7.185,5.8,0.118467681
2179,69,24,7,26,8,10.185,3.8,0.116230247
2180,69,24,7,26,8,13.175,5.8,0.112348879
2181,69,24,7,26,8,15.885,3.8,0.121710496
2182,69,24,7,26,8,15.885,5.8,0.113115403
2183,70,16,6,25,8,4.415,3.8,0.111662533
2184,70,16,6,25,8,4.415,5.8,0.099834949
2185,70,16,6,25,8,7.185,3.8,0.106692697
2186,70,16,6,25,8,7.185,5.8,0.100196312
2187,70,16,6,25,8,10.185,3.8,0.104708499
2188,70,16,6,25,8,13.175,5.8,0.101191767
2189,70,16,6,25,8,15.885,3.8,0.103237897
2190,70,16,6,25,8,15.885,5.8,0.100571992
2191,71,19,17,28,8,4.415,3.8,0.102768348
2192,71,19,17,28,8,4.415,5.8,0.103830217
2193,71,19,17,28,8,7.185,3.8,0.10879165
2194,71,19,17,28,8,7.185,5.8,0.106215642
2195,71,19,17,28,8,10.185,3.8,0.094678951
2196,71,19,17,28,8,13.175,5.8,0.092932043
2197,71,19,17,28,8,15.885,3.8,0.099334314
2198,71,19,17,28,8,15.885,5.8,0.093330925
2199,72,19,1,21,8,4.415,3.8,0.098511716
2200,72,19,1,21,8,4.415,5.8,0.11863716
2201,72,19,1,21,8,7.185,3.8,0.099475063
2202,72,19,1,21,8,7.185,5.8,0.122838245
2203,72,19,1,21,8,10.185,3.8,0.118338134
2204,72,19,1,21,8,13.175,5.8,0.103455147
2205,72,19,1,21,8,15.885,3.8,0.116882877
2206,72,19,1,21,8,15.885,5.8,0.110190621
2207,73,18,9,25,8,4.415,3.8,0.107794162
2208,73,18,9,25,8,4.415,5.8,0.10644799
2209,73,18,9,25,8,7.185,3.8,0.111509722
2210,73,18,9,25,8,7.185,5.8,0.108631896
2211,73,18,9,25,8,10.185,3.8,0.110705757
2212,73,18,9,25,8,13.175,5.8,0.097170086
2213,73,18,9,25,8,15.885,3.8,0.104116937
2214,73,18,9,25,8,15.885,5.8,0.102158923
2215,74,18,4,21,8,4.415,3.8,0.093457462
2216,74,18,4,21,8,4.415,5.8,0.121472485
2217,74,18,4,21,8,7.185,3.8,0.099299939
2218,74,18,4,21,8,7.185,5.8,0.115267852
2219,74,18,4,21,8,10.185,3.8,0.109197268
2220,74,18,4,21,8,13.175,5.8,0.096093938
2221,74,18,4,21,8,15.885,3.8,0.11640862
2222,74,18,4,21,8,15.885,5.8,0.11732118
2223,75,20,19,20,8,4.415,3.8,0.078060806
2224,75,20,19,20,8,4.415,5.8,0.072121068
2225,75,20,19,20,8,7.185,3.8,0.092192041
2226,75,20,19,20,8,7.185,5.8,0.082959836
2227,75,20,19,20,8,10.185,3.8,0.084973109
2228,75,20,19,20,8,13.175,5.8,0.093409204
2229,75,20,19,20,8,15.885,3.8,0.067643753
2230,75,20,19,20,8,15.885,5.8,0.071670917
2231,76,20,23,20,8,4.415,3.8,0.083642072
2232,76,20,23,20,8,4.415,5.8,0.072557678
2233,76,20,23,20,8,7.185,3.8,0.079340465
2234,76,20,23,20,8,7.185,5.8,0.074678639
2235,76,20,23,20,8,10.185,3.8,0.077518131
2236,76,20,23,20,8,13.175,5.8,0.086017836
2237,76,20,23,20,8,15.885,3.8,0.075898886
2238,76,20,23,20,8,15.885,5.8,0.070069266
2239,77,22,8,25,8,4.415,3.8,0.130661338
2240,77,22,8,25,8,4.415,5.8,0.123155841
2241,77,22,8,25,8,7.185,3.8,0.124497556
2242,77,22,8,25,8,7.185,5.8,0.118336608
2243,77,22,8,25,8,10.185,3.8,0.105358966
2244,77,22,8,25,8,13.175,5.8,0.103979924
2245,77,22,8,25,8,15.885,3.8,0.116768849
2246,77,22,8,25,8,15.885,5.8,0.111180894
2247,78,16,23,23,8,4.415,3.8,0.074784128
2248,78,16,23,23,8,4.415,5.8,0.067300227
2249,78,16,23,23,8,7.185,3.8,0.078967239
2250,78,16,23,23,8,7.185,5.8,0.074378758
2251,78,16,23,23,8,10.185,3.8,0.077108568
2252,78,16,23,23,8,13.175,5.8,0.083705811
2253,78,16,23,23,8,15.885,3.8,0.066893297
2254,78,16,23,23,8,15.885,5.8,0.065967965
2255,79,14,15,22,8,4.415,3.8,0.07649991
2256,79,14,15,22,8,4.415,5.8,0.089599101
2257,79,14,15,22,8,7.185,3.8,0.095752026
2258,79,14,15,22,8,7.185,5.8,0.093975537
2259,79,14,15,22,8,10.185,3.8,0.07372018
2260,79,14,15,22,8,13.175,5.8,0.094549129
2261,79,14,15,22,8,15.885,3.8,0.091491061
2262,79,14,15,22,8,15.885,5.8,0.077367719
2263,80,18,13,27,8,4.415,3.8,0.089241451
2264,80,18,13,27,8,4.415,5.8,0.103405667
2265,80,18,13,27,8,7.185,3.8,0.087533141
2266,80,18,13,27,8,7.185,5.8,0.107358034
2267,80,18,13,27,8,10.185,3.8,0.101814523
2268,80,18,13,27,8,13.175,5.8,0.097847575
2269,80,18,13,27,8,15.885,3.8,0.109132569
2270,80,18,13,27,8,15.885,5.8,0.102992688
2271,81,13,24,28,8,4.415,3.8,0.071790943
2272,81,13,24,28,8,4.415,5.8,0.067360677
2273,81,13,24,28,8,7.185,3.8,0.086584405
2274,81,13,24,28,8,7.185,5.8,0.072654873
2275,81,13,24,28,8,10.185,3.8,0.071704051
2276,81,13,24,28,8,13.175,5.8,0.079866645
2277,81,13,24,28,8,15.885,3.8,0.067303197
2278,81,13,24,28,8,15.885,5.8,0.060908164
2279,82,16,6,26,8,4.415,3.8,0.109201671
2280,82,16,6,26,8,4.415,5.8,0.098942252
2281,82,16,6,26,8,7.185,3.8,0.105018487
2282,82,16,6,26,8,7.185,5.8,0.099319435
2283,82,16,6,26,8,10.185,3.8,0.103254798
