index,sim,tem,mass,n,occ,x,y,T
4201,457,18,30,23,8,7.185,3.8,24.7481238098607
4202,457,18,30,23,8,7.185,5.8,24.715141743631
4203,457,18,30,23,8,10.185,3.8,24.8338281387894
4204,457,18,30,23,8,13.175,5.8,24.7840790302499
4205,457,18,30,23,8,15.885,3.8,24.6586243652569
4206,457,18,30,23,8,15.885,5.8,24.6313924901899
4207,458,18,10,21,8,4.415,3.8,21.1353394996263
4208,458,18,10,21,8,4.415,5.8,21.1338648791122
4209,458,18,10,21,8,7.185,3.8,21.1987729266845
4210,458,18,10,21,8,7.185,5.8,21.1360504921633
4211,458,18,10,21,8,10.185,3.8,21.3313249776859
4212,458,18,10,21,8,13.175,5.8,20.9618275850855
4213,458,18,10,21,8,15.885,3.8,21.1144585104869
4214,458,18,10,21,8,15.885,5.8,20.8747885163089
4215,459,17,14,21,8,4.415,3.8,21.6250241256792
4216,459,17,14,21,8,4.415,5.8,21.6333833292929
4217,459,17,14,21,8,7.185,3.8,21.7105963665743
4218,459,17,14,21,8,7.185,5.8,21.8290556249322
4219,459,17,14,21,8,10.185,3.8,21.8328485514024
4220,459,17,14,21,8,13.175,5.8,21.7487819690528
4221,459,17,14,21,8,15.885,3.8,21.553712902002
4222,459,17,14,21,8,15.885,5.8,21.5700803285923
4223,460,24,2,28,8,4.415,3.8,25.9010276583753
4224,460,24,2,28,8,4.415,5.8,25.7905076606297
4225,460,24,2,28,8,7.185,3.8,25.3398966232435
4226,460,24,2,28,8,7.185,5.8,25.3696742625669
4227,460,24,2,28,8,10.185,3.8,25.559454011246
4228,460,24,2,28,8,13.175,5.8,25.1073088066033
4229,460,24,2,28,8,15.885,3.8,25.9411019982612
4230,460,24,2,28,8,15.885,5.8,24.5531454230053
4231,461,19,4,28,8,4.415,3.8,26.3459873017972
4232,461,19,4,28,8,4.415,5.8,26.4540468348566
4233,461,19,4,28,8,7.185,3.8,26.238096394556
4234,461,19,4,28,8,7.185,5.8,26.2683788666146
4235,461,19,4,28,8,10.185,3.8,26.6357905691161
4236,461,19,4,28,8,13.175,5.8,26.6187778872585
4237,461,19,4,28,8,15.885,3.8,26.5624591351407
4238,461,19,4,28,8,15.885,5.8,26.1248833142681
4239,462,13,9,26,8,4.415,3.8,25.5995167095724
4240,462,13,9,26,8,4.415,5.8,25.7289904397126
4241,462,13,9,26,8,7.185,3.8,25.5119939314707
4242,462,13,9,26,8,7.185,5.8,25.7072889242209
4243,462,13,9,26,8,10.185,3.8,25.7309364167568
4244,462,13,9,26,8,13.175,5.8,25.5233149213374
4245,462,13,9,26,8,15.885,3.8,25.6632322078214
4246,462,13,9,26,8,15.885,5.8,25.2744903849913
4247,463,20,4,24,8,4.415,3.8,22.7281215270587
4248,463,20,4,24,8,4.415,5.8,23.2331790700658
4249,463,20,4,24,8,7.185,3.8,22.6959767707771
4250,463,20,4,24,8,7.185,5.8,22.9916980938362
4251,463,20,4,24,8,10.185,3.8,23.0909035632762
4252,463,20,4,24,8,13.175,5.8,23.1091195366135
4253,463,20,4,24,8,15.885,3.8,23.0169457982515
4254,463,20,4,24,8,15.885,5.8,22.7864650284916
4255,464,16,20,23,8,4.415,3.8,23.8099099709746
4256,464,16,20,23,8,4.415,5.8,23.8818634645086
4257,464,16,20,23,8,7.185,3.8,24.1264148757007
4258,464,16,20,23,8,7.185,5.8,24.2010863758308
4259,464,16,20,23,8,10.185,3.8,24.1785877885804
4260,464,16,20,23,8,13.175,5.8,24.1059875134634
4261,464,16,20,23,8,15.885,3.8,23.8209223613611
4262,464,16,20,23,8,15.885,5.8,23.8498230587992
4263,465,18,21,23,8,4.415,3.8,23.8631155349333
4264,465,18,21,23,8,4.415,5.8,23.9464593325472
4265,465,18,21,23,8,7.185,3.8,24.1534754237376
4266,465,18,21,23,8,7.185,5.8,24.2356293444162
4267,465,18,21,23,8,10.185,3.8,24.2401305571358
4268,465,18,21,23,8,13.175,5.8,24.1553333072338
4269,465,18,21,23,8,15.885,3.8,23.8779273410655
4270,465,18,21,23,8,15.885,5.8,23.9082105230704
4271,466,14,6,28,8,4.415,3.8,26.9287482163957
4272,466,14,6,28,8,4.415,5.8,26.7095328768829
4273,466,14,6,28,8,7.185,3.8,26.8692235669662
4274,466,14,6,28,8,7.185,5.8,26.5321736560221
4275,466,14,6,28,8,10.185,3.8,27.1188706346247
4276,466,14,6,28,8,13.175,5.8,26.7093478392047
4277,466,14,6,28,8,15.885,3.8,27.2681459546812
4278,466,14,6,28,8,15.885,5.8,26.6137162600558
4279,467,15,22,22,8,4.415,3.8,23.1192723575735
4280,467,15,22,22,8,4.415,5.8,23.1715623665619
4281,467,15,22,22,8,7.185,3.8,23.3521742261234
4282,467,15,22,22,8,7.185,5.8,23.3956157350445
4283,467,15,22,22,8,10.185,3.8,23.4144280312943
4284,467,15,22,22,8,13.175,5.8,23.356655598243
4285,467,15,22,22,8,15.885,3.8,23.1367843509371
4286,467,15,22,22,8,15.885,5.8,23.1590567175991
4287,468,18,31,27,8,4.415,3.8,28.2448414275607
4288,468,18,31,27,8,4.415,5.8,28.2773074953841
4289,468,18,31,27,8,7.185,3.8,28.3383342193558
4290,468,18,31,27,8,7.185,5.8,28.3507690198442
4291,468,18,31,27,8,10.185,3.8,28.4332833755499
4292,468,18,31,27,8,13.175,5.8,28.3795583046962
4293,468,18,31,27,8,15.885,3.8,28.2576702311868
4294,468,18,31,27,8,15.885,5.8,28.2490177205988
4295,469,17,20,27,8,4.415,3.8,27.3389861626486
4296,469,17,20,27,8,4.415,5.8,27.3604753213679
4297,469,17,20,27,8,7.185,3.8,27.4500376806882
4298,469,17,20,27,8,7.185,5.8,27.4511708568705
4299,469,17,20,27,8,10.185,3.8,27.5744632253891
4300,469,17,20,27,8,13.175,5.8,27.4815622553111
4301,469,17,20,27,8,15.885,3.8,27.2507608549321
4302,469,17,20,27,8,15.885,5.8,27.3016957051966
4303,470,16,6,22,8,4.415,3.8,21.7300767467485
4304,470,16,6,22,8,4.415,5.8,21.8226295956553
4305,470,16,6,22,8,7.185,3.8,21.8205689156815
4306,470,16,6,22,8,7.185,5.8,21.7955167512756
4307,470,16,6,22,8,10.185,3.8,21.9157728639433
4308,470,16,6,22,8,13.175,5.8,21.9971686407098
4309,470,16,6,22,8,15.885,3.8,21.7915169980102
4310,470,16,6,22,8,15.885,5.8,21.7808370595149
4311,471,17,16,22,8,4.415,3.8,22.6139493554168
4312,471,17,16,22,8,4.415,5.8,22.6473797770087
4313,471,17,16,22,8,7.185,3.8,22.9863180069513
4314,471,17,16,22,8,7.185,5.8,22.9353921568689
4315,471,17,16,22,8,10.185,3.8,22.9515218307796
4316,471,17,16,22,8,13.175,5.8,22.8832647888705
4317,471,17,16,22,8,15.885,3.8,22.613985153563
4318,471,17,16,22,8,15.885,5.8,22.6464956838246
4319,472,21,30,24,8,4.415,3.8,25.5928267111367
4320,472,21,30,24,8,4.415,5.8,25.6220167445763
4321,472,21,30,24,8,7.185,3.8,25.6841836781124
4322,472,21,30,24,8,7.185,5.8,25.6704946951194
4323,472,21,30,24,8,10.185,3.8,25.7730918460628
4324,472,21,30,24,8,13.175,5.8,25.7060443204733
4325,472,21,30,24,8,15.885,3.8,25.6030829983789
4326,472,21,30,24,8,15.885,5.8,25.5776488894217
4327,473,21,9,27,8,4.415,3.8,25.6579002808029
4328,473,21,9,27,8,4.415,5.8,26.2425528442691
4329,473,21,9,27,8,7.185,3.8,25.5696263617031
4330,473,21,9,27,8,7.185,5.8,25.8633953998224
4331,473,21,9,27,8,10.185,3.8,25.9394410381148
4332,473,21,9,27,8,13.175,5.8,25.3440624702318
4333,473,21,9,27,8,15.885,3.8,25.7610585258012
4334,473,21,9,27,8,15.885,5.8,25.2830237195409
4335,474,13,18,25,8,4.415,3.8,25.4991083304994
4336,474,13,18,25,8,4.415,5.8,25.5644871230716
4337,474,13,18,25,8,7.185,3.8,25.5724460221189
4338,474,13,18,25,8,7.185,5.8,25.7861144894135
4339,474,13,18,25,8,10.185,3.8,25.795375176559
4340,474,13,18,25,8,13.175,5.8,25.7522160237602
4341,474,13,18,25,8,15.885,3.8,25.4761573260184
4342,474,13,18,25,8,15.885,5.8,25.5255812951649
4343,475,23,4,21,8,4.415,3.8,19.9089631727371
4344,475,23,4,21,8,4.415,5.8,20.4510918520583
4345,475,23,4,21,8,7.185,3.8,19.9327977421373
4346,475,23,4,21,8,7.185,5.8,20.1976773560237
4347,475,23,4,21,8,10.185,3.8,20.2695107587422
4348,475,23,4,21,8,13.175,5.8,20.4094916945039
4349,475,23,4,21,8,15.885,3.8,20.1674552115771
4350,475,23,4,21,8,15.885,5.8,20.1459550459461
4351,476,19,19,24,8,4.415,3.8,24.5784160277501
4352,476,19,19,24,8,4.415,5.8,24.5837824327626
4353,476,19,19,24,8,7.185,3.8,24.7814812451952
4354,476,19,19,24,8,7.185,5.8,24.8376812203948
4355,476,19,19,24,8,10.185,3.8,24.9088882573551
4356,476,19,19,24,8,13.175,5.8,24.8036144848516
4357,476,19,19,24,8,15.885,3.8,24.5534361440407
4358,476,19,19,24,8,15.885,5.8,24.5950518144128
4359,477,20,17,20,8,4.415,3.8,20.863483999585
4360,477,20,17,20,8,4.415,5.8,20.9298381978352
4361,477,20,17,20,8,7.185,3.8,21.2154966887669
4362,477,20,17,20,8,7.185,5.8,21.3027667434208
4363,477,20,17,20,8,10.185,3.8,21.2832069238762
4364,477,20,17,20,8,13.175,5.8,21.1794696254117
4365,477,20,17,20,8,15.885,3.8,20.8824644737779
4366,477,20,17,20,8,15.885,5.8,20.9161693453304
4367,478,14,9,23,8,4.415,3.8,22.9222816954242
4368,478,14,9,23,8,4.415,5.8,23.051921956293
4369,478,14,9,23,8,7.185,3.8,22.8933078162769
4370,478,14,9,23,8,7.185,5.8,23.044023531194
4371,478,14,9,23,8,10.185,3.8,23.2068901254144
4372,478,14,9,23,8,13.175,5.8,23.2101748732114
4373,478,14,9,23,8,15.885,3.8,23.0072826953369
4374,478,14,9,23,8,15.885,5.8,22.9871035317142
4375,479,15,29,26,8,4.415,3.8,27.1903585263399
4376,479,15,29,26,8,4.415,5.8,27.2232881774349
4377,479,15,29,26,8,7.185,3.8,27.3000794859206
4378,479,15,29,26,8,7.185,5.8,27.3190435461142
4379,479,15,29,26,8,10.185,3.8,27.3919488587346
4380,479,15,29,26,8,13.175,5.8,27.340217513099
4381,479,15,29,26,8,15.885,3.8,27.1840522894587
4382,479,15,29,26,8,15.885,5.8,27.1908388948817
4383,480,16,28,24,8,4.415,3.8,25.3735043728125
4384,480,16,28,24,8,4.415,5.8,25.3928592518364
4385,480,16,28,24,8,7.185,3.8,25.4720278589432
4386,480,16,28,24,8,7.185,5.8,25.4915473234216
4387,480,16,28,24,8,10.185,3.8,25.5672127560288
4388,480,16,28,24,8,13.175,5.8,25.491821334653
4389,480,16,28,24,8,15.885,3.8,25.3486804745255
4390,480,16,28,24,8,15.885,5.8,25.3579272781922
4391,481,13,6,22,8,4.415,3.8,21.8311845639456
4392,481,13,6,22,8,4.415,5.8,22.042452201228
4393,481,13,6,22,8,7.185,3.8,21.874812785994
4394,481,13,6,22,8,7.185,5.8,22.048209979108
4395,481,13,6,22,8,10.185,3.8,22.1906260015028
4396,481,13,6,22,8,13.175,5.8,22.1783725231023
4397,481,13,6,22,8,15.885,3.8,21.9595406544545
4398,481,13,6,22,8,15.885,5.8,21.9745756153559
4399,482,21,20,26,8,4.415,3.8,26.3563567832917
4400,482,21,20,26,8,4.415,5.8,26.3730822719455
4401,482,21,20,26,8,7.185,3.8,26.4689186490388
4402,482,21,20,26,8,7.185,5.8,26.4625870130568
4403,482,21,20,26,8,10.185,3.8,26.6522129093715
4404,482,21,20,26,8,13.175,5.8,26.4810437967789
4405,482,21,20,26,8,15.885,3.8,26.3168993189632
4406,482,21,20,26,8,15.885,5.8,26.3137696159474
4407,483,15,16,24,8,4.415,3.8,24.4382517253228
4408,483,15,16,24,8,4.415,5.8,24.4820477218438
4409,483,15,16,24,8,7.185,3.8,24.5021679640445
4410,483,15,16,24,8,7.185,5.8,24.5942473212614
4411,483,15,16,24,8,10.185,3.8,24.6526125089542
4412,483,15,16,24,8,13.175,5.8,24.5864593412055
4413,483,15,16,24,8,15.885,3.8,24.3214648561277
4414,483,15,16,24,8,15.885,5.8,24.4100627272665
4415,484,17,13,27,8,4.415,3.8,26.568501997338
4416,484,17,13,27,8,4.415,5.8,26.6484689467238
4417,484,17,13,27,8,7.185,3.8,26.6045610457856
4418,484,17,13,27,8,7.185,5.8,26.6287455451202
4419,484,17,13,27,8,10.185,3.8,26.7710670014069
4420,484,17,13,27,8,13.175,5.8,26.8431584250395
4421,484,17,13,27,8,15.885,3.8,26.5931444057705
4422,484,17,13,27,8,15.885,5.8,26.6040530961725
4423,485,22,28,26,8,4.415,3.8,27.1012023708226
4424,485,22,28,26,8,4.415,5.8,27.1704105330932
4425,485,22,28,26,8,7.185,3.8,27.2732613547824
4426,485,22,28,26,8,7.185,5.8,27.3009463515424
4427,485,22,28,26,8,10.185,3.8,27.3750493624105
4428,485,22,28,26,8,13.175,5.8,27.3027354997172
4429,485,22,28,26,8,15.885,3.8,27.1477631264451
4430,485,22,28,26,8,15.885,5.8,27.1348224710919
4431,486,19,10,21,8,4.415,3.8,21.0934381507754
4432,486,19,10,21,8,4.415,5.8,21.1423662820584
4433,486,19,10,21,8,7.185,3.8,21.1944515341818
4434,486,19,10,21,8,7.185,5.8,21.1483639701901
4435,486,19,10,21,8,10.185,3.8,21.3134357416432
4436,486,19,10,21,8,13.175,5.8,21.3365610822636
4437,486,19,10,21,8,15.885,3.8,21.085165904145
4438,486,19,10,21,8,15.885,5.8,21.1199325930351
4439,487,17,6,25,8,4.415,3.8,24.1422546779378
4440,487,17,6,25,8,4.415,5.8,24.3199785336519
4441,487,17,6,25,8,7.185,3.8,24.1038710071392
4442,487,17,6,25,8,7.185,5.8,24.3252788374623
4443,487,17,6,25,8,10.185,3.8,24.4641703033598
4444,487,17,6,25,8,13.175,5.8,24.4757475967338
4445,487,17,6,25,8,15.885,3.8,24.3482057742018
4446,487,17,6,25,8,15.885,5.8,24.2428472226204
4447,488,12,16,26,8,4.415,3.8,26.3470046376387
4448,488,12,16,26,8,4.415,5.8,26.2612877039807
4449,488,12,16,26,8,7.185,3.8,26.4619735846113
4450,488,12,16,26,8,7.185,5.8,26.2844319149362
4451,488,12,16,26,8,10.185,3.8,26.4940906553759
4452,488,12,16,26,8,13.175,5.8,26.5223362808698
4453,488,12,16,26,8,15.885,3.8,26.2839740615523
4454,488,12,16,26,8,15.885,5.8,26.3149334242996
4455,489,12,3,21,8,4.415,3.8,20.9763070572834
4456,489,12,3,21,8,4.415,5.8,21.0644513653661
4457,489,12,3,21,8,7.185,3.8,20.6449334275321
4458,489,12,3,21,8,7.185,5.8,21.0576357780452
4459,489,12,3,21,8,10.185,3.8,21.0538647636899
4460,489,12,3,21,8,13.175,5.8,20.8353099010837
4461,489,12,3,21,8,15.885,3.8,20.9182841546404
4462,489,12,3,21,8,15.885,5.8,20.5730257202039
4463,490,21,13,27,8,4.415,3.8,26.0710760131253
4464,490,21,13,27,8,4.415,5.8,26.623362820465
4465,490,21,13,27,8,7.185,3.8,26.0908227646307
4466,490,21,13,27,8,7.185,5.8,26.3726086855756
4467,490,21,13,27,8,10.185,3.8,26.419589223476
4468,490,21,13,27,8,13.175,5.8,26.5330942816876
4469,490,21,13,27,8,15.885,3.8,26.2942777486479
4470,490,21,13,27,8,15.885,5.8,26.2318065845486
4471,491,18,26,22,8,4.415,3.8,23.4681937230496
4472,491,18,26,22,8,4.415,5.8,23.5005304891909
4473,491,18,26,22,8,7.185,3.8,23.5887510562707
4474,491,18,26,22,8,7.185,5.8,23.6194926340337
4475,491,18,26,22,8,10.185,3.8,23.6857588800928
4476,491,18,26,22,8,13.175,5.8,23.5953460035905
4477,491,18,26,22,8,15.885,3.8,23.4575386090614
4478,491,18,26,22,8,15.885,5.8,23.4594106871953
4479,492,22,30,24,8,4.415,3.8,25.6058836475602
4480,492,22,30,24,8,4.415,5.8,25.6338297768718
4481,492,22,30,24,8,7.185,3.8,25.7019075630113
4482,492,22,30,24,8,7.185,5.8,25.6922030473785
4483,492,22,30,24,8,10.185,3.8,25.786692072159
4484,492,22,30,24,8,13.175,5.8,25.7221690494241
4485,492,22,30,24,8,15.885,3.8,25.6270417658884
4486,492,22,30,24,8,15.885,5.8,25.5936167364997
4487,493,16,19,26,8,4.415,3.8,26.4284901256365
4488,493,16,19,26,8,4.415,5.8,26.4242556188514
4489,493,16,19,26,8,7.185,3.8,26.5705368359891
4490,493,16,19,26,8,7.185,5.8,26.6190501231243
4491,493,16,19,26,8,10.185,3.8,26.6575214258921
4492,493,16,19,26,8,13.175,5.8,26.5975892846164
4493,493,16,19,26,8,15.885,3.8,26.3398486202169
4494,493,16,19,26,8,15.885,5.8,26.3976574828139
4495,494,17,17,20,8,4.415,3.8,20.9249605026766
4496,494,17,17,20,8,4.415,5.8,21.0064888335721
4497,494,17,17,20,8,7.185,3.8,21.271285291206
4498,494,17,17,20,8,7.185,5.8,21.3570253451767
4499,494,17,17,20,8,10.185,3.8,21.3116891982127
4500,494,17,17,20,8,13.175,5.8,21.2364174969837
4501,494,17,17,20,8,15.885,3.8,20.9358443904153
4502,494,17,17,20,8,15.885,5.8,20.9635806190195
4503,495,15,5,26,8,4.415,3.8,25.0665784684457
4504,495,15,5,26,8,4.415,5.8,25.3303465387888
4505,495,15,5,26,8,7.185,3.8,25.0133597289042
4506,495,15,5,26,8,7.185,5.8,25.15256680614
4507,495,15,5,26,8,10.185,3.8,25.3277124759465
4508,495,15,5,26,8,13.175,5.8,24.9357105995246
4509,495,15,5,26,8,15.885,3.8,25.2632963204385
4510,495,15,5,26,8,15.885,5.8,24.6030954272304
4511,496,14,24,20,8,4.415,3.8,21.5320522980832
4512,496,14,24,20,8,4.415,5.8,21.5476092979113
4513,496,14,24,20,8,7.185,3.8,21.6488408814972
4514,496,14,24,20,8,7.185,5.8,21.6720791494753
4515,496,14,24,20,8,10.185,3.8,21.73753382758
4516,496,14,24,20,8,13.175,5.8,21.6634330811129
4517,496,14,24,20,8,15.885,3.8,21.4901084876416
4518,496,14,24,20,8,15.885,5.8,21.4911719001406
4519,497,15,3,25,8,4.415,3.8,24.089454750216
4520,497,15,3,25,8,4.415,5.8,24.3199767021382
4521,497,15,3,25,8,7.185,3.8,24.0141220560702
4522,497,15,3,25,8,7.185,5.8,24.1608595898927
4523,497,15,3,25,8,10.185,3.8,24.2939286805492
4524,497,15,3,25,8,13.175,5.8,23.8376176935679
4525,497,15,3,25,8,15.885,3.8,24.2132196602647
4526,497,15,3,25,8,15.885,5.8,23.6392341189808
4527,498,21,22,23,8,4.415,3.8,23.9164173389599
4528,498,21,22,23,8,4.415,5.8,24.021666989776
4529,498,21,22,23,8,7.185,3.8,24.1690102841222
4530,498,21,22,23,8,7.185,5.8,24.2780683311076
4531,498,21,22,23,8,10.185,3.8,24.3001809476322
4532,498,21,22,23,8,13.175,5.8,24.2162269598305
4533,498,21,22,23,8,15.885,3.8,23.9610477054275
4534,498,21,22,23,8,15.885,5.8,23.9957726034644
4535,499,22,2,21,8,4.415,3.8,19.7645478867824
4536,499,22,2,21,8,4.415,5.8,20.3549503305229
4537,499,22,2,21,8,7.185,3.8,19.7999217995296
4538,499,22,2,21,8,7.185,5.8,20.0059295326458
4539,499,22,2,21,8,10.185,3.8,20.1408669168637
4540,499,22,2,21,8,13.175,5.8,20.2462518477142
4541,499,22,2,21,8,15.885,3.8,20.0152800360488
4542,499,22,2,21,8,15.885,5.8,19.968717006722
4543,500,16,28,27,8,4.415,3.8,27.9720096186183
4544,500,16,28,27,8,4.415,5.8,28.0258927611638
4545,500,16,28,27,8,7.185,3.8,28.1587190814761
4546,500,16,28,27,8,7.185,5.8,28.1683959929423
4547,500,16,28,27,8,10.185,3.8,28.2194141494483
4548,500,16,28,27,8,13.175,5.8,28.1824729780607
4549,500,16,28,27,8,15.885,3.8,27.9887840117041
4550,500,16,28,27,8,15.885,5.8,28.0082893902628
4551,501,20,21,26,8,4.415,3.8,26.485629932298
4552,501,20,21,26,8,4.415,5.8,26.4631992577148
4553,501,20,21,26,8,7.185,3.8,26.6383177040312
4554,501,20,21,26,8,7.185,5.8,26.6976605305478
4555,501,20,21,26,8,10.185,3.8,26.7892950583173
4556,501,20,21,26,8,13.175,5.8,26.6580268970653
4557,501,20,21,26,8,15.885,3.8,26.4345452833381
4558,501,20,21,26,8,15.885,5.8,26.4672724035286
4559,502,22,31,22,8,4.415,3.8,23.9640038405895
4560,502,22,31,22,8,4.415,5.8,23.9489435016476
4561,502,22,31,22,8,7.185,3.8,24.0431870209695
4562,502,22,31,22,8,7.185,5.8,23.9721146322103
4563,502,22,31,22,8,10.185,3.8,24.1143993482862
4564,502,22,31,22,8,13.175,5.8,24.0539398779222
4565,502,22,31,22,8,15.885,3.8,23.9764004004219
4566,502,22,31,22,8,15.885,5.8,23.9172284517504
4567,503,19,4,22,8,4.415,3.8,21.0342564481466
4568,503,19,4,22,8,4.415,5.8,21.3779922177568
4569,503,19,4,22,8,7.185,3.8,20.8336724341741
4570,503,19,4,22,8,7.185,5.8,21.2065765549846
4571,503,19,4,22,8,10.185,3.8,21.3785367925224
4572,503,19,4,22,8,13.175,5.8,21.5126325078538
4573,503,19,4,22,8,15.885,3.8,21.417455718965
4574,503,19,4,22,8,15.885,5.8,21.1429319146459
4575,504,20,2,26,8,4.415,3.8,24.3316233123962
4576,504,20,2,26,8,4.415,5.8,24.7619171894786
4577,504,20,2,26,8,7.185,3.8,24.1982487956548
4578,504,20,2,26,8,7.185,5.8,24.2785396396233
4579,504,20,2,26,8,10.185,3.8,24.4496646084649
4580,504,20,2,26,8,13.175,5.8,23.7362199656973
4581,504,20,2,26,8,15.885,3.8,24.495929983057
4582,504,20,2,26,8,15.885,5.8,23.7541775631207
4583,505,22,11,28,8,4.415,3.8,26.5472431126232
4584,505,22,11,28,8,4.415,5.8,27.0304240296301
4585,505,22,11,28,8,7.185,3.8,26.5927919380451
4586,505,22,11,28,8,7.185,5.8,26.8208930110694
4587,505,22,11,28,8,10.185,3.8,26.9892037810368
4588,505,22,11,28,8,13.175,5.8,27.1111607385916
4589,505,22,11,28,8,15.885,3.8,26.8721726231383
4590,505,22,11,28,8,15.885,5.8,26.7615066050994
4591,506,17,19,26,8,4.415,3.8,26.3935720407661
4592,506,17,19,26,8,4.415,5.8,26.4031253039296
4593,506,17,19,26,8,7.185,3.8,26.498605119051
4594,506,17,19,26,8,7.185,5.8,26.5511820753143
4595,506,17,19,26,8,10.185,3.8,26.6394714159733
4596,506,17,19,26,8,13.175,5.8,26.5454650860675
4597,506,17,19,26,8,15.885,3.8,26.3062815200028
4598,506,17,19,26,8,15.885,5.8,26.3544679927847
4599,507,12,4,27,8,4.415,3.8,25.9583917937612
4600,507,12,4,27,8,4.415,5.8,25.8722840357835
4601,507,12,4,27,8,7.185,3.8,25.8737189273065
4602,507,12,4,27,8,7.185,5.8,25.7991067678883
4603,507,12,4,27,8,10.185,3.8,26.1338844355125
4604,507,12,4,27,8,13.175,5.8,25.7961875804986
4605,507,12,4,27,8,15.885,3.8,26.1984947872432
4606,507,12,4,27,8,15.885,5.8,26.1321158528122
4607,508,18,26,21,8,4.415,3.8,22.599038988792
4608,508,18,26,21,8,4.415,5.8,22.6302816383781
4609,508,18,26,21,8,7.185,3.8,22.704973936706
4610,508,18,26,21,8,7.185,5.8,22.7266738525182
4611,508,18,26,21,8,10.185,3.8,22.8014497422025
4612,508,18,26,21,8,13.175,5.8,22.7070339701934
4613,508,18,26,21,8,15.885,3.8,22.5775698092044
4614,508,18,26,21,8,15.885,5.8,22.5715117401519
4615,509,23,2,21,8,4.415,3.8,19.6501793538779
4616,509,23,2,21,8,4.415,5.8,20.2681084823991
4617,509,23,2,21,8,7.185,3.8,19.6820322641989
4618,509,23,2,21,8,7.185,5.8,19.9134794905656
4619,509,23,2,21,8,10.185,3.8,20.1086012320605
4620,509,23,2,21,8,13.175,5.8,20.1748914498448
4621,509,23,2,21,8,15.885,3.8,19.8066980658148
4622,509,23,2,21,8,15.885,5.8,19.8755091160284
4623,510,15,9,25,8,4.415,3.8,24.5761753167132
4624,510,15,9,25,8,4.415,5.8,24.7665380857687
4625,510,15,9,25,8,7.185,3.8,24.5539145938827
4626,510,15,9,25,8,7.185,5.8,24.7486694498999
4627,510,15,9,25,8,10.185,3.8,24.8250995482587
4628,510,15,9,25,8,13.175,5.8,24.4166358759245
4629,510,15,9,25,8,15.885,3.8,24.6721922125383
4630,510,15,9,25,8,15.885,5.8,24.2566008340715
4631,511,12,5,24,8,4.415,3.8,23.7487074518788
4632,511,12,5,24,8,4.415,5.8,23.7879148570954
4633,511,12,5,24,8,7.185,3.8,23.4011894351084
4634,511,12,5,24,8,7.185,5.8,23.7823256060203
4635,511,12,5,24,8,10.185,3.8,23.7853787104353
4636,511,12,5,24,8,13.175,5.8,23.5955596351466
4637,511,12,5,24,8,15.885,3.8,23.7154303663319
4638,511,12,5,24,8,15.885,5.8,23.3702705177312
4639,512,21,23,20,8,4.415,3.8,21.4604655770433
4640,512,21,23,20,8,4.415,5.8,21.5138765267062
4641,512,21,23,20,8,7.185,3.8,21.6386853042924
4642,512,21,23,20,8,7.185,5.8,21.6866831982624
4643,512,21,23,20,8,10.185,3.8,21.7398833016055
4644,512,21,23,20,8,13.175,5.8,21.6460552134782
4645,512,21,23,20,8,15.885,3.8,21.4744659982507
4646,512,21,23,20,8,15.885,5.8,21.4755967824959
4647,513,17,25,25,8,4.415,3.8,25.965127062386
4648,513,17,25,25,8,4.415,5.8,26.0370409839228
4649,513,17,25,25,8,7.185,3.8,26.1779073774956
4650,513,17,25,25,8,7.185,5.8,26.2246810524834
4651,513,17,25,25,8,10.185,3.8,26.262844809094
4652,513,17,25,25,8,13.175,5.8,26.2166198220001
4653,513,17,25,25,8,15.885,3.8,25.9930131433609
4654,513,17,25,25,8,15.885,5.8,26.0098413609289
4655,514,15,20,26,8,4.415,3.8,26.5125842988716
